Airliner,Flight,Origin,Status,Schedule,Type,Order,Schedule_Fix,Destination,Snapshot
TAP Air Portugal,TP74,Rio De Janeiro (GIG),Scheduled,05:10,Arrival,1,05:10,Lisbon (LIS),2023-03-14
Azul,AD7278,Rio De Janeiro (GIG),Scheduled,05:10,Arrival,1,05:10,Lisbon (LIS),2023-03-14
TAP Air Portugal,TP82,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,05:15,Arrival,1,05:15,Lisbon (LIS),2023-03-14
Azul,AD7214,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,05:15,Arrival,1,05:15,Lisbon (LIS),2023-03-14
TAP Air Portugal,TP202,Newark (EWR),Scheduled,05:25,Arrival,1,05:25,Lisbon (LIS),2023-03-14
Air Canada,AC2704,Newark (EWR),Scheduled,05:25,Arrival,1,05:25,Lisbon (LIS),2023-03-14
TAP Air Portugal,TP224,Miami (MIA),Scheduled,05:30,Arrival,1,05:30,Lisbon (LIS),2023-03-14
TAP Air Portugal,TP218,Boston (BOS),Scheduled,05:35,Arrival,1,05:35,Lisbon (LIS),2023-03-14
TAP Air Portugal,TP260,Toronte (YYZ),Scheduled,05:40,Arrival,1,05:40,Lisbon (LIS),2023-03-14
TAP Air Portugal,TP1482, (DSS),Scheduled,06:00,Arrival,1,06:00,Lisbon (LIS),2023-03-14
Emirates,EK4809, (DSS),Scheduled,06:00,Arrival,1,06:00,Lisbon (LIS),2023-03-14
TAP Air Portugal,TP1548,Sal (SID),Scheduled,06:00,Arrival,1,06:00,Lisbon (LIS),2023-03-14
Turkish Airlines,TK8139,Sal (SID),Scheduled,06:00,Arrival,1,06:00,Lisbon (LIS),2023-03-14
TAP Air Portugal,TP1925,Porto (OPO),Scheduled,06:00,Arrival,1,06:00,Lisbon (LIS),2023-03-14
Azul,AD7315,Porto (OPO),Scheduled,06:00,Arrival,1,06:00,Lisbon (LIS),2023-03-14
Lufthansa,LH6945,Porto (OPO),Scheduled,06:00,Arrival,1,06:00,Lisbon (LIS),2023-03-14
Azores Airlines,S48413,Porto (OPO),Scheduled,06:00,Arrival,1,06:00,Lisbon (LIS),2023-03-14
TAP Air Portugal,TP104,Belo Horizonte Tancredo Neves (CNF),Scheduled,06:10,Arrival,1,06:10,Lisbon (LIS),2023-03-14
Azul,AD7254,Belo Horizonte Tancredo Neves (CNF),Scheduled,06:10,Arrival,1,06:10,Lisbon (LIS),2023-03-14
Emirates,EK4807,Belo Horizonte Tancredo Neves (CNF),Scheduled,06:10,Arrival,1,06:10,Lisbon (LIS),2023-03-14
TAP Air Portugal,TP1690,Funchal (FNC),Scheduled,06:10,Arrival,1,06:10,Lisbon (LIS),2023-03-14
Azul,AD7281,Funchal (FNC),Scheduled,06:10,Arrival,1,06:10,Lisbon (LIS),2023-03-14
Emirates,EK4776,Funchal (FNC),Scheduled,06:10,Arrival,1,06:10,Lisbon (LIS),2023-03-14
Beijing Capital Airlines,JD5440,Funchal (FNC),Scheduled,06:10,Arrival,1,06:10,Lisbon (LIS),2023-03-14
Luxair,LG1978,Funchal (FNC),Scheduled,06:10,Arrival,1,06:10,Lisbon (LIS),2023-03-14
Lufthansa,LH6963,Funchal (FNC),Scheduled,06:10,Arrival,1,06:10,Lisbon (LIS),2023-03-14
Azores Airlines,S48016,Funchal (FNC),Scheduled,06:10,Arrival,1,06:10,Lisbon (LIS),2023-03-14
United Airlines,UA6877,Funchal (FNC),Scheduled,06:10,Arrival,1,06:10,Lisbon (LIS),2023-03-14
TAP Air Portugal,TP58,Brasília (BSB),Scheduled,06:10,Arrival,1,06:10,Lisbon (LIS),2023-03-14
Azul,AD7202,Brasília (BSB),Scheduled,06:10,Arrival,1,06:10,Lisbon (LIS),2023-03-14
Emirates,EK4803,Brasília (BSB),Scheduled,06:10,Arrival,1,06:10,Lisbon (LIS),2023-03-14
TAAG,DT650,Luanda (LAD),Scheduled,06:15,Arrival,1,06:15,Lisbon (LIS),2023-03-14
LATAM Airlines,LA8146,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,06:15,Arrival,1,06:15,Lisbon (LIS),2023-03-14
TAP Air Portugal,TP1544,Praia (RAI),Scheduled,06:15,Arrival,1,06:15,Lisbon (LIS),2023-03-14
Turkish Airlines,TK8136,Praia (RAI),Scheduled,06:15,Arrival,1,06:15,Lisbon (LIS),2023-03-14
ASL Airlines Ireland,AG8325,Vitoria (VIT),Scheduled,06:28,Arrival,1,06:28,Lisbon (LIS),2023-03-14
TAP Air Portugal,TP1103,Sevilla (SVQ),Scheduled,06:30,Arrival,1,06:30,Lisbon (LIS),2023-03-14
Azul,AD7462,Sevilla (SVQ),Scheduled,06:30,Arrival,1,06:30,Lisbon (LIS),2023-03-14
Azores Airlines,S48473,Sevilla (SVQ),Scheduled,06:30,Arrival,1,06:30,Lisbon (LIS),2023-03-14
ASL Airlines Ireland,AG4437,Paris Charles De Gaulle (CDG),Scheduled,06:50,Arrival,1,06:50,Lisbon (LIS),2023-03-14
Air Europa,UX1159,Madrid (MAD),Scheduled,06:50,Arrival,1,06:50,Lisbon (LIS),2023-03-14
Azul,AD7855,Madrid (MAD),Scheduled,06:50,Arrival,1,06:50,Lisbon (LIS),2023-03-14
Aeromexico,AM6898,Madrid (MAD),Scheduled,06:50,Arrival,1,06:50,Lisbon (LIS),2023-03-14
Delta Air Lines,DL272,New York JFK (JFK),Scheduled,06:55,Arrival,1,06:55,Lisbon (LIS),2023-03-14
Air France,AF3661,New York JFK (JFK),Scheduled,06:55,Arrival,1,06:55,Lisbon (LIS),2023-03-14
KLM,KL6091,New York JFK (JFK),Scheduled,06:55,Arrival,1,06:55,Lisbon (LIS),2023-03-14
Virgin Atlantic,VS3895,New York JFK (JFK),Scheduled,06:55,Arrival,1,06:55,Lisbon (LIS),2023-03-14
TAP Air Portugal,TP74,Rio De Janeiro (GIG),Scheduled,05:10,Arrival,2,05:10,Lisbon (LIS),2023-03-14
Azul,AD7278,Rio De Janeiro (GIG),Scheduled,05:10,Arrival,2,05:10,Lisbon (LIS),2023-03-14
TAP Air Portugal,TP82,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,05:15,Arrival,2,05:15,Lisbon (LIS),2023-03-14
Azul,AD7214,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,05:15,Arrival,2,05:15,Lisbon (LIS),2023-03-14
TAP Air Portugal,TP202,Newark (EWR),Scheduled,05:25,Arrival,2,05:25,Lisbon (LIS),2023-03-14
Air Canada,AC2704,Newark (EWR),Scheduled,05:25,Arrival,2,05:25,Lisbon (LIS),2023-03-14
TAP Air Portugal,TP224,Miami (MIA),Scheduled,05:30,Arrival,2,05:30,Lisbon (LIS),2023-03-14
TAP Air Portugal,TP218,Boston (BOS),Scheduled,05:35,Arrival,2,05:35,Lisbon (LIS),2023-03-14
TAP Air Portugal,TP260,Toronte (YYZ),Scheduled,05:40,Arrival,2,05:40,Lisbon (LIS),2023-03-14
TAP Air Portugal,TP1482, (DSS),Scheduled,06:00,Arrival,2,06:00,Lisbon (LIS),2023-03-14
Emirates,EK4809, (DSS),Scheduled,06:00,Arrival,2,06:00,Lisbon (LIS),2023-03-14
TAP Air Portugal,TP1548,Sal (SID),Scheduled,06:00,Arrival,2,06:00,Lisbon (LIS),2023-03-14
Turkish Airlines,TK8139,Sal (SID),Scheduled,06:00,Arrival,2,06:00,Lisbon (LIS),2023-03-14
TAP Air Portugal,TP1925,Porto (OPO),Scheduled,06:00,Arrival,2,06:00,Lisbon (LIS),2023-03-14
Azul,AD7315,Porto (OPO),Scheduled,06:00,Arrival,2,06:00,Lisbon (LIS),2023-03-14
Lufthansa,LH6945,Porto (OPO),Scheduled,06:00,Arrival,2,06:00,Lisbon (LIS),2023-03-14
Azores Airlines,S48413,Porto (OPO),Scheduled,06:00,Arrival,2,06:00,Lisbon (LIS),2023-03-14
TAP Air Portugal,TP104,Belo Horizonte Tancredo Neves (CNF),Scheduled,06:10,Arrival,2,06:10,Lisbon (LIS),2023-03-14
Azul,AD7254,Belo Horizonte Tancredo Neves (CNF),Scheduled,06:10,Arrival,2,06:10,Lisbon (LIS),2023-03-14
Emirates,EK4807,Belo Horizonte Tancredo Neves (CNF),Scheduled,06:10,Arrival,2,06:10,Lisbon (LIS),2023-03-14
TAP Air Portugal,TP1690,Funchal (FNC),Scheduled,06:10,Arrival,2,06:10,Lisbon (LIS),2023-03-14
Azul,AD7281,Funchal (FNC),Scheduled,06:10,Arrival,2,06:10,Lisbon (LIS),2023-03-14
Emirates,EK4776,Funchal (FNC),Scheduled,06:10,Arrival,2,06:10,Lisbon (LIS),2023-03-14
Beijing Capital Airlines,JD5440,Funchal (FNC),Scheduled,06:10,Arrival,2,06:10,Lisbon (LIS),2023-03-14
Luxair,LG1978,Funchal (FNC),Scheduled,06:10,Arrival,2,06:10,Lisbon (LIS),2023-03-14
Lufthansa,LH6963,Funchal (FNC),Scheduled,06:10,Arrival,2,06:10,Lisbon (LIS),2023-03-14
Azores Airlines,S48016,Funchal (FNC),Scheduled,06:10,Arrival,2,06:10,Lisbon (LIS),2023-03-14
United Airlines,UA6877,Funchal (FNC),Scheduled,06:10,Arrival,2,06:10,Lisbon (LIS),2023-03-14
TAP Air Portugal,TP58,Brasília (BSB),Scheduled,06:10,Arrival,2,06:10,Lisbon (LIS),2023-03-14
Azul,AD7202,Brasília (BSB),Scheduled,06:10,Arrival,2,06:10,Lisbon (LIS),2023-03-14
Emirates,EK4803,Brasília (BSB),Scheduled,06:10,Arrival,2,06:10,Lisbon (LIS),2023-03-14
TAAG,DT650,Luanda (LAD),Scheduled,06:15,Arrival,2,06:15,Lisbon (LIS),2023-03-14
LATAM Airlines,LA8146,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,06:15,Arrival,2,06:15,Lisbon (LIS),2023-03-14
