Airliner,Flight,Origin,Status,Schedule,Type,Order,Schedule_Fix,Destination,Snapshot
British Airways,BA516,Heathrow (LHR),Scheduled,12:40,Arrival,1,00:40,Lisbon (LIS),2022-10-18
American Airlines,AA6429,Heathrow (LHR),Scheduled,12:40,Arrival,1,00:40,Lisbon (LIS),2022-10-18
Royal Air Maroc,AT980,Casablanca Mohamed V (CMN),Scheduled,12:45,Arrival,1,00:45,Lisbon (LIS),2022-10-18
easyJet,U21445,Geneva (GVA),Scheduled,12:45,Arrival,1,00:45,Lisbon (LIS),2022-10-18
easyJet,U23761,Paris CDG (CDG),Scheduled,12:45,Arrival,1,00:45,Lisbon (LIS),2022-10-18
TAP Air Portugal,TP1123,Alicante (ALC),Scheduled,12:50,Arrival,1,00:50,Lisbon (LIS),2022-10-18
Azul,AD7326,Alicante (ALC),Scheduled,12:50,Arrival,1,00:50,Lisbon (LIS),2022-10-18
Azores Airlines,S48242,Alicante (ALC),Scheduled,12:50,Arrival,1,00:50,Lisbon (LIS),2022-10-18
TAP Air Portugal,TP1558,Sao Vicente (VXE),Scheduled,12:55,Arrival,1,00:55,Lisbon (LIS),2022-10-18
Emirates,EK4835,Sao Vicente (VXE),Scheduled,12:55,Arrival,1,00:55,Lisbon (LIS),2022-10-18
Turkish Airlines,TK8143,Sao Vicente (VXE),Scheduled,12:55,Arrival,1,00:55,Lisbon (LIS),2022-10-18
easyJet,U28717,Gatwick (LGW),Scheduled,13:00,Arrival,1,13:00,Lisbon (LIS),2022-10-18
Transavia,HV7658,Paris Orly (ORY),Scheduled,13:05,Arrival,1,13:05,Lisbon (LIS),2022-10-18
easyJet,U22715,Mailand Malpensa (MXP),Scheduled,13:10,Arrival,1,13:10,Lisbon (LIS),2022-10-18
TAP Air Portugal,TP1339,Gatwick (LGW),Scheduled,13:20,Arrival,1,13:20,Lisbon (LIS),2022-10-18
Air Baltic,BT5294,Gatwick (LGW),Scheduled,13:20,Arrival,1,13:20,Lisbon (LIS),2022-10-18
Azores Airlines,S48607,Gatwick (LGW),Scheduled,13:20,Arrival,1,13:20,Lisbon (LIS),2022-10-18
TAP Air Portugal,TP1453,Marrakesch (RAK),Scheduled,13:20,Arrival,1,13:20,Lisbon (LIS),2022-10-18
Azores Airlines,S48308,Marrakesch (RAK),Scheduled,13:20,Arrival,1,13:20,Lisbon (LIS),2022-10-18
