Airliner,Flight,Origin,Status,Schedule,Type,Order,Schedule_Fix,Destination,Snapshot
Eurowings,EW602,Cologne (CGN),Scheduled,12:30,Arrival,1,00:30,Lisbon (LIS),2022-09-18
Emirates,EK191,Dubai (DXB),Scheduled,12:35,Arrival,1,00:35,Lisbon (LIS),2022-09-18
TAP Air Portugal,TP6730,Dubai (DXB),Scheduled,12:35,Arrival,1,00:35,Lisbon (LIS),2022-09-18
TAP Air Portugal,TP9243,Funchal (FNC),Scheduled,12:36,Arrival,1,00:36,Lisbon (LIS),2022-09-18
TACV,VR606,Praia (RAI),Scheduled,12:40,Arrival,1,00:40,Lisbon (LIS),2022-09-18
Ryanair,FR1421,Pisa (PSA),Scheduled,12:45,Arrival,1,00:45,Lisbon (LIS),2022-09-18
Eurowings,EW602,Cologne (CGN),Scheduled,12:30,Arrival,2,12:30,Lisbon (LIS),2022-09-18
Emirates,EK191,Dubai (DXB),Scheduled,12:35,Arrival,2,12:35,Lisbon (LIS),2022-09-18
TAP Air Portugal,TP6730,Dubai (DXB),Scheduled,12:35,Arrival,2,12:35,Lisbon (LIS),2022-09-18
TAP Air Portugal,TP9243,Funchal (FNC),Scheduled,12:36,Arrival,2,12:36,Lisbon (LIS),2022-09-18
TACV,VR606,Praia (RAI),Scheduled,12:40,Arrival,2,12:40,Lisbon (LIS),2022-09-18
Ryanair,FR1421,Pisa (PSA),Scheduled,12:45,Arrival,2,12:45,Lisbon (LIS),2022-09-18
Eurowings,EW602,Cologne (CGN),Scheduled,12:30,Arrival,3,12:30,Lisbon (LIS),2022-09-18
Emirates,EK191,Dubai (DXB),Scheduled,12:35,Arrival,3,12:35,Lisbon (LIS),2022-09-18
TAP Air Portugal,TP6730,Dubai (DXB),Scheduled,12:35,Arrival,3,12:35,Lisbon (LIS),2022-09-18
TAP Air Portugal,TP9243,Funchal (FNC),Scheduled,12:36,Arrival,3,12:36,Lisbon (LIS),2022-09-18
TACV,VR606,Praia (RAI),Scheduled,12:40,Arrival,3,12:40,Lisbon (LIS),2022-09-18
Ryanair,FR1421,Pisa (PSA),Scheduled,12:45,Arrival,3,12:45,Lisbon (LIS),2022-09-18
Eurowings,EW602,Cologne (CGN),Scheduled,12:30,Arrival,4,12:30,Lisbon (LIS),2022-09-18
Emirates,EK191,Dubai (DXB),Scheduled,12:35,Arrival,4,12:35,Lisbon (LIS),2022-09-18
TAP Air Portugal,TP6730,Dubai (DXB),Scheduled,12:35,Arrival,4,12:35,Lisbon (LIS),2022-09-18
TAP Air Portugal,TP9243,Funchal (FNC),Scheduled,12:36,Arrival,4,12:36,Lisbon (LIS),2022-09-18
TACV,VR606,Praia (RAI),Scheduled,12:40,Arrival,4,12:40,Lisbon (LIS),2022-09-18
Ryanair,FR1421,Pisa (PSA),Scheduled,12:45,Arrival,4,12:45,Lisbon (LIS),2022-09-18
Eurowings,EW602,Cologne (CGN),Scheduled,12:30,Arrival,5,12:30,Lisbon (LIS),2022-09-18
Emirates,EK191,Dubai (DXB),Scheduled,12:35,Arrival,5,12:35,Lisbon (LIS),2022-09-18
TAP Air Portugal,TP6730,Dubai (DXB),Scheduled,12:35,Arrival,5,12:35,Lisbon (LIS),2022-09-18
TAP Air Portugal,TP9243,Funchal (FNC),Scheduled,12:36,Arrival,5,12:36,Lisbon (LIS),2022-09-18
TACV,VR606,Praia (RAI),Scheduled,12:40,Arrival,5,12:40,Lisbon (LIS),2022-09-18
Ryanair,FR1421,Pisa (PSA),Scheduled,12:45,Arrival,5,12:45,Lisbon (LIS),2022-09-18
Eurowings,EW602,Cologne (CGN),Scheduled,12:30,Arrival,6,12:30,Lisbon (LIS),2022-09-18
Emirates,EK191,Dubai (DXB),Scheduled,12:35,Arrival,6,12:35,Lisbon (LIS),2022-09-18
TAP Air Portugal,TP6730,Dubai (DXB),Scheduled,12:35,Arrival,6,12:35,Lisbon (LIS),2022-09-18
TAP Air Portugal,TP9243,Funchal (FNC),Scheduled,12:36,Arrival,6,12:36,Lisbon (LIS),2022-09-18
TACV,VR606,Praia (RAI),Scheduled,12:40,Arrival,6,12:40,Lisbon (LIS),2022-09-18
Ryanair,FR1421,Pisa (PSA),Scheduled,12:45,Arrival,6,12:45,Lisbon (LIS),2022-09-18
Eurowings,EW602,Cologne (CGN),Scheduled,12:30,Arrival,7,12:30,Lisbon (LIS),2022-09-18
Emirates,EK191,Dubai (DXB),Scheduled,12:35,Arrival,7,12:35,Lisbon (LIS),2022-09-18
TAP Air Portugal,TP6730,Dubai (DXB),Scheduled,12:35,Arrival,7,12:35,Lisbon (LIS),2022-09-18
TAP Air Portugal,TP9243,Funchal (FNC),Scheduled,12:36,Arrival,7,12:36,Lisbon (LIS),2022-09-18
TACV,VR606,Praia (RAI),Scheduled,12:40,Arrival,7,12:40,Lisbon (LIS),2022-09-18
