Airliner,Flight,Origin,Status,Schedule,Type,Order,Schedule_Fix,Destination,Snapshot
TAP Air Portugal,TP1828,Terceira Island (TER),Scheduled,09:15,Arrival,1,09:15,Lisbon (LIS),2023-01-11
Azul,AD7452,Terceira Island (TER),Scheduled,09:15,Arrival,1,09:15,Lisbon (LIS),2023-01-11
Emirates,EK4775,Terceira Island (TER),Scheduled,09:15,Arrival,1,09:15,Lisbon (LIS),2023-01-11
Azores Airlines,S48828,Terceira Island (TER),Scheduled,09:15,Arrival,1,09:15,Lisbon (LIS),2023-01-11
Turkish Airlines,TK8115,Terceira Island (TER),Scheduled,09:15,Arrival,1,09:15,Lisbon (LIS),2023-01-11
Ryanair,FR1991,Stansted (STN),Scheduled,09:20,Arrival,1,09:20,Lisbon (LIS),2023-01-11
TAP Air Portugal,TP34,Fortaleza (FOR),Scheduled,09:20,Arrival,1,09:20,Lisbon (LIS),2023-01-11
Azul,AD7262,Fortaleza (FOR),Scheduled,09:20,Arrival,1,09:20,Lisbon (LIS),2023-01-11
Emirates,EK4811,Fortaleza (FOR),Scheduled,09:20,Arrival,1,09:20,Lisbon (LIS),2023-01-11
TAP Air Portugal,TP441,Orly (ORY),Scheduled,09:30,Arrival,1,09:30,Lisbon (LIS),2023-01-11
Azul,AD7350,Orly (ORY),Scheduled,09:30,Arrival,1,09:30,Lisbon (LIS),2023-01-11
Azores Airlines,S48927,Orly (ORY),Scheduled,09:30,Arrival,1,09:30,Lisbon (LIS),2023-01-11
Ryanair,FR5328,Dublin (DUB),Scheduled,09:40,Arrival,1,09:40,Lisbon (LIS),2023-01-11
TAP Air Portugal,TP16,Recife (REC),Scheduled,09:40,Arrival,1,09:40,Lisbon (LIS),2023-01-11
Azul,AD7518,Recife (REC),Scheduled,09:40,Arrival,1,09:40,Lisbon (LIS),2023-01-11
Emirates,EK4827,Recife (REC),Scheduled,09:40,Arrival,1,09:40,Lisbon (LIS),2023-01-11
El Al,LY9097,Recife (REC),Scheduled,09:40,Arrival,1,09:40,Lisbon (LIS),2023-01-11
TAP Air Portugal,TP1604,Tel Aviv Yafo Ben Gurion (TLV),Scheduled,09:40,Arrival,1,09:40,Lisbon (LIS),2023-01-11
El Al,LY9109,Tel Aviv Yafo Ben Gurion (TLV),Scheduled,09:40,Arrival,1,09:40,Lisbon (LIS),2023-01-11
TAP Air Portugal,TP1698,Funchal (FNC),Scheduled,09:40,Arrival,1,09:40,Lisbon (LIS),2023-01-11
Emirates,EK4780,Funchal (FNC),Scheduled,09:40,Arrival,1,09:40,Lisbon (LIS),2023-01-11
Azores Airlines,S48020,Funchal (FNC),Scheduled,09:40,Arrival,1,09:40,Lisbon (LIS),2023-01-11
Turkish Airlines,TK8127,Funchal (FNC),Scheduled,09:40,Arrival,1,09:40,Lisbon (LIS),2023-01-11
United Airlines,UA6882,Funchal (FNC),Scheduled,09:40,Arrival,1,09:40,Lisbon (LIS),2023-01-11
TAP Air Portugal,TP210,New York JFK (JFK),Scheduled,09:40,Arrival,1,09:40,Lisbon (LIS),2023-01-11
TAP Air Portugal,TP1828,Terceira Island (TER),Scheduled,09:15,Arrival,2,09:15,Lisbon (LIS),2023-01-11
Azul,AD7452,Terceira Island (TER),Scheduled,09:15,Arrival,2,09:15,Lisbon (LIS),2023-01-11
Emirates,EK4775,Terceira Island (TER),Scheduled,09:15,Arrival,2,09:15,Lisbon (LIS),2023-01-11
Azores Airlines,S48828,Terceira Island (TER),Scheduled,09:15,Arrival,2,09:15,Lisbon (LIS),2023-01-11
Turkish Airlines,TK8115,Terceira Island (TER),Scheduled,09:15,Arrival,2,09:15,Lisbon (LIS),2023-01-11
Ryanair,FR1991,Stansted (STN),Scheduled,09:20,Arrival,2,09:20,Lisbon (LIS),2023-01-11
TAP Air Portugal,TP34,Fortaleza (FOR),Scheduled,09:20,Arrival,2,09:20,Lisbon (LIS),2023-01-11
Azul,AD7262,Fortaleza (FOR),Scheduled,09:20,Arrival,2,09:20,Lisbon (LIS),2023-01-11
Emirates,EK4811,Fortaleza (FOR),Scheduled,09:20,Arrival,2,09:20,Lisbon (LIS),2023-01-11
TAP Air Portugal,TP441,Orly (ORY),Scheduled,09:30,Arrival,2,09:30,Lisbon (LIS),2023-01-11
Azul,AD7350,Orly (ORY),Scheduled,09:30,Arrival,2,09:30,Lisbon (LIS),2023-01-11
Azores Airlines,S48927,Orly (ORY),Scheduled,09:30,Arrival,2,09:30,Lisbon (LIS),2023-01-11
Ryanair,FR5328,Dublin (DUB),Scheduled,09:40,Arrival,2,09:40,Lisbon (LIS),2023-01-11
TAP Air Portugal,TP16,Recife (REC),Scheduled,09:40,Arrival,2,09:40,Lisbon (LIS),2023-01-11
Azul,AD7518,Recife (REC),Scheduled,09:40,Arrival,2,09:40,Lisbon (LIS),2023-01-11
Emirates,EK4827,Recife (REC),Scheduled,09:40,Arrival,2,09:40,Lisbon (LIS),2023-01-11
El Al,LY9097,Recife (REC),Scheduled,09:40,Arrival,2,09:40,Lisbon (LIS),2023-01-11
TAP Air Portugal,TP1604,Tel Aviv Yafo Ben Gurion (TLV),Scheduled,09:40,Arrival,2,09:40,Lisbon (LIS),2023-01-11
El Al,LY9109,Tel Aviv Yafo Ben Gurion (TLV),Scheduled,09:40,Arrival,2,09:40,Lisbon (LIS),2023-01-11
TAP Air Portugal,TP1698,Funchal (FNC),Scheduled,09:40,Arrival,2,09:40,Lisbon (LIS),2023-01-11
Emirates,EK4780,Funchal (FNC),Scheduled,09:40,Arrival,2,09:40,Lisbon (LIS),2023-01-11
Azores Airlines,S48020,Funchal (FNC),Scheduled,09:40,Arrival,2,09:40,Lisbon (LIS),2023-01-11
Turkish Airlines,TK8127,Funchal (FNC),Scheduled,09:40,Arrival,2,09:40,Lisbon (LIS),2023-01-11
United Airlines,UA6882,Funchal (FNC),Scheduled,09:40,Arrival,2,09:40,Lisbon (LIS),2023-01-11
TAP Air Portugal,TP210,New York JFK (JFK),Scheduled,09:40,Arrival,2,09:40,Lisbon (LIS),2023-01-11
TAP Air Portugal,TP1828,Terceira Island (TER),Scheduled,09:15,Arrival,3,09:15,Lisbon (LIS),2023-01-11
Azul,AD7452,Terceira Island (TER),Scheduled,09:15,Arrival,3,09:15,Lisbon (LIS),2023-01-11
Emirates,EK4775,Terceira Island (TER),Scheduled,09:15,Arrival,3,09:15,Lisbon (LIS),2023-01-11
Azores Airlines,S48828,Terceira Island (TER),Scheduled,09:15,Arrival,3,09:15,Lisbon (LIS),2023-01-11
Turkish Airlines,TK8115,Terceira Island (TER),Scheduled,09:15,Arrival,3,09:15,Lisbon (LIS),2023-01-11
Ryanair,FR1991,Stansted (STN),Scheduled,09:20,Arrival,3,09:20,Lisbon (LIS),2023-01-11
