Airliner,Flight,Origin,Status,Schedule,Type,Order,Schedule_Fix,Destination,Snapshot
Ryanair,FR1884,Stansted (STN),Scheduled,12:25,Arrival,1,00:25,Lisbon (LIS),2022-07-30
TAP Air Portugal,TP1035,Barcelona (BCN),Scheduled,12:25,Arrival,1,00:25,Lisbon (LIS),2022-07-30
Aegean Airlines,A31730,Barcelona (BCN),Scheduled,12:25,Arrival,1,00:25,Lisbon (LIS),2022-07-30
Air Canada,AC2701,Barcelona (BCN),Scheduled,12:25,Arrival,1,00:25,Lisbon (LIS),2022-07-30
Azul,AD7223,Barcelona (BCN),Scheduled,12:25,Arrival,1,00:25,Lisbon (LIS),2022-07-30
SA AVIANCA,AV2495,Barcelona (BCN),Scheduled,12:25,Arrival,1,00:25,Lisbon (LIS),2022-07-30
Azores Airlines,S48707,Barcelona (BCN),Scheduled,12:25,Arrival,1,00:25,Lisbon (LIS),2022-07-30
Ryanair,FR1300,Brussels Charleroi (CRL),Scheduled,12:30,Arrival,1,00:30,Lisbon (LIS),2022-07-30
Emirates,EK191,Dubai (DXB),Scheduled,12:35,Arrival,1,00:35,Lisbon (LIS),2022-07-30
TAP Air Portugal,TP6730,Dubai (DXB),Scheduled,12:35,Arrival,1,00:35,Lisbon (LIS),2022-07-30
Ryanair,FR1792,Luxemburg (LUX),Scheduled,12:45,Arrival,1,00:45,Lisbon (LIS),2022-07-30
TAP Air Portugal,TP1437,Casablanca Mohamed V (CMN),Scheduled,12:55,Arrival,1,00:55,Lisbon (LIS),2022-07-30
Azores Airlines,S48303,Casablanca Mohamed V (CMN),Scheduled,12:55,Arrival,1,00:55,Lisbon (LIS),2022-07-30
easyJet,U28717,Gatwick (LGW),Scheduled,12:55,Arrival,1,00:55,Lisbon (LIS),2022-07-30
TAP Air Portugal,TP1558,Sao Vicente (VXE),Scheduled,13:00,Arrival,1,13:00,Lisbon (LIS),2022-07-30
Emirates,EK4835,Sao Vicente (VXE),Scheduled,13:00,Arrival,1,13:00,Lisbon (LIS),2022-07-30
Turkish Airlines,TK8143,Sao Vicente (VXE),Scheduled,13:00,Arrival,1,13:00,Lisbon (LIS),2022-07-30
easyJet,U22717,Milan Malpensa (MXP),Scheduled,13:05,Arrival,1,13:05,Lisbon (LIS),2022-07-30
Ryanair,FR1884,Stansted (STN),Scheduled,12:25,Arrival,2,12:25,Lisbon (LIS),2022-07-30
TAP Air Portugal,TP1035,Barcelona (BCN),Scheduled,12:25,Arrival,2,12:25,Lisbon (LIS),2022-07-30
Aegean Airlines,A31730,Barcelona (BCN),Scheduled,12:25,Arrival,2,12:25,Lisbon (LIS),2022-07-30
