Airliner,Flight,Origin,Status,Schedule,Type,Order,Schedule_Fix,Destination,Snapshot
TAP Air Portugal,TP1035,Barcelona (BCN),Scheduled,12:25,Arrival,1,00:25,Lisbon (LIS),2023-04-03
Aegean Airlines,A31730,Barcelona (BCN),Scheduled,12:25,Arrival,1,00:25,Lisbon (LIS),2023-04-03
Air Canada,AC2701,Barcelona (BCN),Scheduled,12:25,Arrival,1,00:25,Lisbon (LIS),2023-04-03
Azul,AD7223,Barcelona (BCN),Scheduled,12:25,Arrival,1,00:25,Lisbon (LIS),2023-04-03
SA AVIANCA,AV2495,Barcelona (BCN),Scheduled,12:25,Arrival,1,00:25,Lisbon (LIS),2023-04-03
Emirates,EK4861,Barcelona (BCN),Scheduled,12:25,Arrival,1,00:25,Lisbon (LIS),2023-04-03
El Al,LY9013,Barcelona (BCN),Scheduled,12:25,Arrival,1,00:25,Lisbon (LIS),2023-04-03
Azores Airlines,S48707,Barcelona (BCN),Scheduled,12:25,Arrival,1,00:25,Lisbon (LIS),2023-04-03
Singapore Airlines,SQ2795,Barcelona (BCN),Scheduled,12:25,Arrival,1,00:25,Lisbon (LIS),2023-04-03
United Airlines,UA6862,Barcelona (BCN),Scheduled,12:25,Arrival,1,00:25,Lisbon (LIS),2023-04-03
Eurowings,EW2604,Stuttgart (STR),Scheduled,12:30,Arrival,1,00:30,Lisbon (LIS),2023-04-03
Emirates,EK191,Dubai (DXB),Scheduled,12:35,Arrival,1,00:35,Lisbon (LIS),2023-04-03
TAP Air Portugal,TP6730,Dubai (DXB),Scheduled,12:35,Arrival,1,00:35,Lisbon (LIS),2023-04-03
Evelop Airlines,E9864,Cancun (CUN),Scheduled,12:40,Arrival,1,00:40,Lisbon (LIS),2023-04-03
TAP Air Portugal,TP1437,Casablanca Mohamed V (CMN),Scheduled,12:45,Arrival,1,00:45,Lisbon (LIS),2023-04-03
Azores Airlines,S48303,Casablanca Mohamed V (CMN),Scheduled,12:45,Arrival,1,00:45,Lisbon (LIS),2023-04-03
Ryanair,FR7138,Dublin (DUB),Scheduled,12:50,Arrival,1,00:50,Lisbon (LIS),2023-04-03
Transavia,HV7644,Orly (ORY),Scheduled,12:50,Arrival,1,00:50,Lisbon (LIS),2023-04-03
easyJet,U23871,Milan Malpensa (MXP),Scheduled,12:50,Arrival,1,00:50,Lisbon (LIS),2023-04-03
Royal Air Maroc,AT980,Casablanca Mohamed V (CMN),Scheduled,13:00,Arrival,1,13:00,Lisbon (LIS),2023-04-03
Qatar Airways,QR4533,Casablanca Mohamed V (CMN),Scheduled,13:00,Arrival,1,13:00,Lisbon (LIS),2023-04-03
TAP Air Portugal,TP1935,Porto (OPO),Scheduled,13:00,Arrival,1,13:00,Lisbon (LIS),2023-04-03
Azul,AD7504,Porto (OPO),Scheduled,13:00,Arrival,1,13:00,Lisbon (LIS),2023-04-03
Finnair,AY6754,Porto (OPO),Scheduled,13:00,Arrival,1,13:00,Lisbon (LIS),2023-04-03
Air Baltic,BT5304,Porto (OPO),Scheduled,13:00,Arrival,1,13:00,Lisbon (LIS),2023-04-03
Lufthansa,LH6991,Porto (OPO),Scheduled,13:00,Arrival,1,13:00,Lisbon (LIS),2023-04-03
Azores Airlines,S48439,Porto (OPO),Scheduled,13:00,Arrival,1,13:00,Lisbon (LIS),2023-04-03
Turkish Airlines,TK8141,Porto (OPO),Scheduled,13:00,Arrival,1,13:00,Lisbon (LIS),2023-04-03
