Airliner,Flight,Origin,Status,Schedule,Type,Order,Schedule_Fix,Destination,Snapshot
Malaysia Airlines,MH4328,Lisbon (LIS),Scheduled,11:30,Departures,1,11:30,Istanbul-Atatürk (IST),2023-02-27
Singapore Airlines,SQ6256,Lisbon (LIS),Scheduled,11:30,Departures,1,11:30,Istanbul-Atatürk (IST),2023-02-27
TAP Air Portugal,TP6454,Lisbon (LIS),Scheduled,11:30,Departures,1,11:30,Istanbul-Atatürk (IST),2023-02-27
KLM,KL1694,Lisbon (LIS),Scheduled,11:35,Departures,1,11:35,Amsterdam Schiphol (AMS),2023-02-27
Aeromexico,AM6553,Lisbon (LIS),Scheduled,11:35,Departures,1,11:35,Amsterdam Schiphol (AMS),2023-02-27
Delta Air Lines,DL9200,Lisbon (LIS),Scheduled,11:35,Departures,1,11:35,Amsterdam Schiphol (AMS),2023-02-27
Kenya Airways,KQ1694,Lisbon (LIS),Scheduled,11:35,Departures,1,11:35,Amsterdam Schiphol (AMS),2023-02-27
Air Europa,UX1150,Lisbon (LIS),Scheduled,11:35,Departures,1,11:35,Madrid (MAD),2023-02-27
Azul,AD7851,Lisbon (LIS),Scheduled,11:35,Departures,1,11:35,Madrid (MAD),2023-02-27
Aeromexico,AM6905,Lisbon (LIS),Scheduled,11:35,Departures,1,11:35,Madrid (MAD),2023-02-27
Aerolineas Argentinas,AR7345,Lisbon (LIS),Scheduled,11:35,Departures,1,11:35,Madrid (MAD),2023-02-27
Delta Air Lines,DL6750,Lisbon (LIS),Scheduled,11:35,Departures,1,11:35,Madrid (MAD),2023-02-27
Saudia,SV6130,Lisbon (LIS),Scheduled,11:35,Departures,1,11:35,Madrid (MAD),2023-02-27
TAP Air Portugal,TP217,Lisbon (LIS),Scheduled,11:40,Departures,1,11:40,Boston (BOS),2023-02-27
easyJet,U27637,Lisbon (LIS),Scheduled,11:40,Departures,1,11:40,Bordeaux Mérignac (BOD),2023-02-27
Ryanair,FR6488,Lisbon (LIS),Scheduled,11:45,Departures,1,11:45,Terceira Island (TER),2023-02-27
