Airliner,Flight,Origin,Status,Schedule,Type,Order,Schedule_Fix,Destination,Snapshot
Royal Air Maroc,AT980,Casablanca Mohamed V (CMN),Scheduled,11:35,Arrival,1,11:35,Lisbon (LIS),2022-12-15
Qatar Airways,QR4533,Casablanca Mohamed V (CMN),Scheduled,11:35,Arrival,1,11:35,Lisbon (LIS),2022-12-15
easyJet,U27642,Nantes (NTE),Scheduled,11:35,Arrival,1,11:35,Lisbon (LIS),2022-12-15
United Airlines,UA64,Newark (EWR),Scheduled,11:44,Arrival,1,11:44,Lisbon (LIS),2022-12-15
Air Canada,AC5856,Newark (EWR),Scheduled,11:44,Arrival,1,11:44,Lisbon (LIS),2022-12-15
Lufthansa,LH7966,Newark (EWR),Scheduled,11:44,Arrival,1,11:44,Lisbon (LIS),2022-12-15
Brussels Airlines,SN9025,Newark (EWR),Scheduled,11:44,Arrival,1,11:44,Lisbon (LIS),2022-12-15
Royal Air Maroc,AT980,Casablanca Mohamed V (CMN),Scheduled,11:35,Arrival,2,11:35,Lisbon (LIS),2022-12-15
Qatar Airways,QR4533,Casablanca Mohamed V (CMN),Scheduled,11:35,Arrival,2,11:35,Lisbon (LIS),2022-12-15
easyJet,U27642,Nantes (NTE),Scheduled,11:35,Arrival,2,11:35,Lisbon (LIS),2022-12-15
United Airlines,UA64,Newark (EWR),Scheduled,11:44,Arrival,2,11:44,Lisbon (LIS),2022-12-15
Air Canada,AC5856,Newark (EWR),Scheduled,11:44,Arrival,2,11:44,Lisbon (LIS),2022-12-15
Lufthansa,LH7966,Newark (EWR),Scheduled,11:44,Arrival,2,11:44,Lisbon (LIS),2022-12-15
Brussels Airlines,SN9025,Newark (EWR),Scheduled,11:44,Arrival,2,11:44,Lisbon (LIS),2022-12-15
Royal Air Maroc,AT980,Casablanca Mohamed V (CMN),Scheduled,11:35,Arrival,3,11:35,Lisbon (LIS),2022-12-15
Qatar Airways,QR4533,Casablanca Mohamed V (CMN),Scheduled,11:35,Arrival,3,11:35,Lisbon (LIS),2022-12-15
easyJet,U27642,Nantes (NTE),Scheduled,11:35,Arrival,3,11:35,Lisbon (LIS),2022-12-15
United Airlines,UA64,Newark (EWR),Scheduled,11:44,Arrival,3,11:44,Lisbon (LIS),2022-12-15
Air Canada,AC5856,Newark (EWR),Scheduled,11:44,Arrival,3,11:44,Lisbon (LIS),2022-12-15
Lufthansa,LH7966,Newark (EWR),Scheduled,11:44,Arrival,3,11:44,Lisbon (LIS),2022-12-15
Brussels Airlines,SN9025,Newark (EWR),Scheduled,11:44,Arrival,3,11:44,Lisbon (LIS),2022-12-15
Royal Air Maroc,AT980,Casablanca Mohamed V (CMN),Scheduled,11:35,Arrival,4,11:35,Lisbon (LIS),2022-12-15
Qatar Airways,QR4533,Casablanca Mohamed V (CMN),Scheduled,11:35,Arrival,4,11:35,Lisbon (LIS),2022-12-15
easyJet,U27642,Nantes (NTE),Scheduled,11:35,Arrival,4,11:35,Lisbon (LIS),2022-12-15
United Airlines,UA64,Newark (EWR),Scheduled,11:44,Arrival,4,11:44,Lisbon (LIS),2022-12-15
Air Canada,AC5856,Newark (EWR),Scheduled,11:44,Arrival,4,11:44,Lisbon (LIS),2022-12-15
Lufthansa,LH7966,Newark (EWR),Scheduled,11:44,Arrival,4,11:44,Lisbon (LIS),2022-12-15
Brussels Airlines,SN9025,Newark (EWR),Scheduled,11:44,Arrival,4,11:44,Lisbon (LIS),2022-12-15
Royal Air Maroc,AT980,Casablanca Mohamed V (CMN),Scheduled,11:35,Arrival,5,11:35,Lisbon (LIS),2022-12-15
Qatar Airways,QR4533,Casablanca Mohamed V (CMN),Scheduled,11:35,Arrival,5,11:35,Lisbon (LIS),2022-12-15
easyJet,U27642,Nantes (NTE),Scheduled,11:35,Arrival,5,11:35,Lisbon (LIS),2022-12-15
United Airlines,UA64,Newark (EWR),Scheduled,11:44,Arrival,5,11:44,Lisbon (LIS),2022-12-15
Air Canada,AC5856,Newark (EWR),Scheduled,11:44,Arrival,5,11:44,Lisbon (LIS),2022-12-15
Lufthansa,LH7966,Newark (EWR),Scheduled,11:44,Arrival,5,11:44,Lisbon (LIS),2022-12-15
