Airliner,Flight,Origin,Status,Schedule,Type,Order,Schedule_Fix,Destination,Snapshot
TAP Air Portugal,TP3840,Funchal (FNC),Scheduled,00:20,Arrival,1,00:20,Lisbon (LIS),2022-12-20
TAP Air Portugal,TP74,Rio De Janeiro (GIG),Scheduled,05:10,Arrival,1,05:10,Lisbon (LIS),2022-12-20
Azul,AD7278,Rio De Janeiro (GIG),Scheduled,05:10,Arrival,1,05:10,Lisbon (LIS),2022-12-20
TAP Air Portugal,TP82,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,05:15,Arrival,1,05:15,Lisbon (LIS),2022-12-20
Azul,AD7214,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,05:15,Arrival,1,05:15,Lisbon (LIS),2022-12-20
TAP Air Portugal,TP202,Newark (EWR),Scheduled,05:25,Arrival,1,05:25,Lisbon (LIS),2022-12-20
Air Canada,AC2704,Newark (EWR),Scheduled,05:25,Arrival,1,05:25,Lisbon (LIS),2022-12-20
TAP Air Portugal,TP224,Miami (MIA),Scheduled,05:30,Arrival,1,05:30,Lisbon (LIS),2022-12-20
TAP Air Portugal,TP218,Boston (BOS),Scheduled,05:35,Arrival,1,05:35,Lisbon (LIS),2022-12-20
TAP Air Portugal,TP260,Toronte (YYZ),Scheduled,05:40,Arrival,1,05:40,Lisbon (LIS),2022-12-20
Air Canada,AC810,Toronte (YYZ),Scheduled,06:00,Arrival,1,06:00,Lisbon (LIS),2022-12-20
Lufthansa,LH6715,Toronte (YYZ),Scheduled,06:00,Arrival,1,06:00,Lisbon (LIS),2022-12-20
United Airlines,UA8655,Toronte (YYZ),Scheduled,06:00,Arrival,1,06:00,Lisbon (LIS),2022-12-20
TAP Air Portugal,TP1482, (DSS),Scheduled,06:00,Arrival,1,06:00,Lisbon (LIS),2022-12-20
Air Canada,AC2642, (DSS),Scheduled,06:00,Arrival,1,06:00,Lisbon (LIS),2022-12-20
Emirates,EK4809, (DSS),Scheduled,06:00,Arrival,1,06:00,Lisbon (LIS),2022-12-20
TAP Air Portugal,TP1548,Sal (SID),Scheduled,06:00,Arrival,1,06:00,Lisbon (LIS),2022-12-20
Turkish Airlines,TK8139,Sal (SID),Scheduled,06:00,Arrival,1,06:00,Lisbon (LIS),2022-12-20
TAP Air Portugal,TP1925,Porto (OPO),Scheduled,06:00,Arrival,1,06:00,Lisbon (LIS),2022-12-20
Azul,AD7315,Porto (OPO),Scheduled,06:00,Arrival,1,06:00,Lisbon (LIS),2022-12-20
Lufthansa,LH6945,Porto (OPO),Scheduled,06:00,Arrival,1,06:00,Lisbon (LIS),2022-12-20
Azores Airlines,S48413,Porto (OPO),Scheduled,06:00,Arrival,1,06:00,Lisbon (LIS),2022-12-20
