Airliner,Flight,Origin,Status,Schedule,Type,Order,Schedule_Fix,Destination,Snapshot
Azul,AD8752,Campinas Viracopos (VCP),Scheduled,11:20,Arrival,1,11:20,Lisbon (LIS),2022-12-31
TAP Air Portugal,TP5006,Campinas Viracopos (VCP),Scheduled,11:20,Arrival,1,11:20,Lisbon (LIS),2022-12-31
Azul,AD8752,Campinas Viracopos (VCP),Scheduled,11:20,Arrival,2,11:20,Lisbon (LIS),2022-12-31
TAP Air Portugal,TP5006,Campinas Viracopos (VCP),Scheduled,11:20,Arrival,2,11:20,Lisbon (LIS),2022-12-31
Azul,AD8752,Campinas Viracopos (VCP),Scheduled,11:20,Arrival,3,11:20,Lisbon (LIS),2022-12-31
TAP Air Portugal,TP5006,Campinas Viracopos (VCP),Scheduled,11:20,Arrival,3,11:20,Lisbon (LIS),2022-12-31
Azul,AD8752,Campinas Viracopos (VCP),Scheduled,11:20,Arrival,4,11:20,Lisbon (LIS),2022-12-31
TAP Air Portugal,TP5006,Campinas Viracopos (VCP),Scheduled,11:20,Arrival,4,11:20,Lisbon (LIS),2022-12-31
Azul,AD8752,Campinas Viracopos (VCP),Scheduled,11:20,Arrival,5,11:20,Lisbon (LIS),2022-12-31
TAP Air Portugal,TP5006,Campinas Viracopos (VCP),Scheduled,11:20,Arrival,5,11:20,Lisbon (LIS),2022-12-31
Azul,AD8752,Campinas Viracopos (VCP),Scheduled,11:20,Arrival,6,11:20,Lisbon (LIS),2022-12-31
TAP Air Portugal,TP5006,Campinas Viracopos (VCP),Scheduled,11:20,Arrival,6,11:20,Lisbon (LIS),2022-12-31
Azul,AD8752,Campinas Viracopos (VCP),Scheduled,11:20,Arrival,7,11:20,Lisbon (LIS),2022-12-31
TAP Air Portugal,TP5006,Campinas Viracopos (VCP),Scheduled,11:20,Arrival,7,11:20,Lisbon (LIS),2022-12-31
Azul,AD8752,Campinas Viracopos (VCP),Scheduled,11:20,Arrival,8,11:20,Lisbon (LIS),2022-12-31
TAP Air Portugal,TP5006,Campinas Viracopos (VCP),Scheduled,11:20,Arrival,8,11:20,Lisbon (LIS),2022-12-31
TAP Air Portugal,TP117,Lisbon (LIS),Scheduled,11:25,Departures,1,11:25,Porto Alegre Salgado Filho (POA),2022-12-31
Azul,AD7227,Lisbon (LIS),Scheduled,11:25,Departures,1,11:25,Porto Alegre Salgado Filho (POA),2022-12-31
Emirates,EK4898,Lisbon (LIS),Scheduled,11:25,Departures,1,11:25,Porto Alegre Salgado Filho (POA),2022-12-31
Ryanair,FR4752,Lisbon (LIS),Scheduled,11:30,Departures,1,11:30,Brussels Charleroi (CRL),2022-12-31
Turkish Airlines,TK1756,Lisbon (LIS),Scheduled,11:30,Departures,1,11:30,Istanbul-Atatürk (IST),2022-12-31
IndiGo,6E4192,Lisbon (LIS),Scheduled,11:30,Departures,1,11:30,Istanbul-Atatürk (IST),2022-12-31
Malaysia Airlines,MH4328,Lisbon (LIS),Scheduled,11:30,Departures,1,11:30,Istanbul-Atatürk (IST),2022-12-31
Singapore Airlines,SQ6256,Lisbon (LIS),Scheduled,11:30,Departures,1,11:30,Istanbul-Atatürk (IST),2022-12-31
TAP Air Portugal,TP6454,Lisbon (LIS),Scheduled,11:30,Departures,1,11:30,Istanbul-Atatürk (IST),2022-12-31
KLM,KL1694,Lisbon (LIS),Scheduled,11:35,Departures,1,11:35,Amsterdam Schiphol (AMS),2022-12-31
Aeromexico,AM6553,Lisbon (LIS),Scheduled,11:35,Departures,1,11:35,Amsterdam Schiphol (AMS),2022-12-31
Delta Air Lines,DL9200,Lisbon (LIS),Scheduled,11:35,Departures,1,11:35,Amsterdam Schiphol (AMS),2022-12-31
Kenya Airways,KQ1694,Lisbon (LIS),Scheduled,11:35,Departures,1,11:35,Amsterdam Schiphol (AMS),2022-12-31
Air Europa,UX1150,Lisbon (LIS),Scheduled,11:35,Departures,1,11:35,Madrid (MAD),2022-12-31
Azul,AD7851,Lisbon (LIS),Scheduled,11:35,Departures,1,11:35,Madrid (MAD),2022-12-31
Aeromexico,AM6905,Lisbon (LIS),Scheduled,11:35,Departures,1,11:35,Madrid (MAD),2022-12-31
Aerolineas Argentinas,AR7345,Lisbon (LIS),Scheduled,11:35,Departures,1,11:35,Madrid (MAD),2022-12-31
Delta Air Lines,DL6750,Lisbon (LIS),Scheduled,11:35,Departures,1,11:35,Madrid (MAD),2022-12-31
Saudia,SV6130,Lisbon (LIS),Scheduled,11:35,Departures,1,11:35,Madrid (MAD),2022-12-31
TAP Air Portugal,TP217,Lisbon (LIS),Scheduled,11:40,Departures,1,11:40,Boston (BOS),2022-12-31
easyJet,U27637,Lisbon (LIS),Scheduled,11:40,Departures,1,11:40,Bordeaux (BOD),2022-12-31
TAP Air Portugal,TP1014,Lisbon (LIS),Scheduled,11:45,Departures,1,11:45,Madrid (MAD),2022-12-31
Aegean Airlines,A31715,Lisbon (LIS),Scheduled,11:45,Departures,1,11:45,Madrid (MAD),2022-12-31
Azul,AD7312,Lisbon (LIS),Scheduled,11:45,Departures,1,11:45,Madrid (MAD),2022-12-31
SA AVIANCA,AV2499,Lisbon (LIS),Scheduled,11:45,Departures,1,11:45,Madrid (MAD),2022-12-31
Beijing Capital Airlines,JD5412,Lisbon (LIS),Scheduled,11:45,Departures,1,11:45,Madrid (MAD),2022-12-31
Azores Airlines,S48032,Lisbon (LIS),Scheduled,11:45,Departures,1,11:45,Madrid (MAD),2022-12-31
United Airlines,UA6855,Lisbon (LIS),Scheduled,11:45,Departures,1,11:45,Madrid (MAD),2022-12-31
Beijing Capital Airlines,JD436,Lisbon (LIS),Scheduled,11:50,Departures,1,11:50,Hangzhou (HGH),2022-12-31
TAP Air Portugal,TP1689,Lisbon (LIS),Scheduled,11:50,Departures,1,11:50,Funchal (FNC),2022-12-31
Azul,AD7329,Lisbon (LIS),Scheduled,11:50,Departures,1,11:50,Funchal (FNC),2022-12-31
Beijing Capital Airlines,JD5439,Lisbon (LIS),Scheduled,11:50,Departures,1,11:50,Funchal (FNC),2022-12-31
Luxair,LG1971,Lisbon (LIS),Scheduled,11:50,Departures,1,11:50,Funchal (FNC),2022-12-31
Lufthansa,LH6938,Lisbon (LIS),Scheduled,11:50,Departures,1,11:50,Funchal (FNC),2022-12-31
Azores Airlines,S48007,Lisbon (LIS),Scheduled,11:50,Departures,1,11:50,Funchal (FNC),2022-12-31
Turkish Airlines,TK8104,Lisbon (LIS),Scheduled,11:50,Departures,1,11:50,Funchal (FNC),2022-12-31
United Airlines,UA6876,Lisbon (LIS),Scheduled,11:50,Departures,1,11:50,Funchal (FNC),2022-12-31
TAP Air Portugal,TP1138,Lisbon (LIS),Scheduled,12:00,Departures,1,00:00,Malaga (AGP),2022-12-31
Azul,AD7282,Lisbon (LIS),Scheduled,12:00,Departures,1,00:00,Malaga (AGP),2022-12-31
Azores Airlines,S48722,Lisbon (LIS),Scheduled,12:00,Departures,1,00:00,Malaga (AGP),2022-12-31
TAP Air Portugal,TP1940,Lisbon (LIS),Scheduled,12:00,Departures,1,00:00,Porto (OPO),2022-12-31
Azul,AD7275,Lisbon (LIS),Scheduled,12:00,Departures,1,00:00,Porto (OPO),2022-12-31
Azores Airlines,S48256,Lisbon (LIS),Scheduled,12:00,Departures,1,00:00,Porto (OPO),2022-12-31
Turkish Airlines,TK8130,Lisbon (LIS),Scheduled,12:00,Departures,1,00:00,Porto (OPO),2022-12-31
TAP Air Portugal,TP89,Lisbon (LIS),Scheduled,12:00,Departures,1,00:00,Sao Paulo Aeroporto Internacional Guarulhos (GRU),2022-12-31
Azul,AD7251,Lisbon (LIS),Scheduled,12:00,Departures,1,00:00,Sao Paulo Aeroporto Internacional Guarulhos (GRU),2022-12-31
Beijing Capital Airlines,JD5431,Lisbon (LIS),Scheduled,12:00,Departures,1,00:00,Sao Paulo Aeroporto Internacional Guarulhos (GRU),2022-12-31
TAP Air Portugal,TP201,Lisbon (LIS),Scheduled,12:10,Departures,1,00:10,Newark (EWR),2022-12-31
Air Canada,AC2703,Lisbon (LIS),Scheduled,12:10,Departures,1,00:10,Newark (EWR),2022-12-31
TAP Air Portugal,TP7,Lisbon (LIS),Scheduled,12:10,Departures,1,00:10,Natal (NAT),2022-12-31
Azul,AD7467,Lisbon (LIS),Scheduled,12:10,Departures,1,00:10,Natal (NAT),2022-12-31
Emirates,EK4816,Lisbon (LIS),Scheduled,12:10,Departures,1,00:10,Natal (NAT),2022-12-31
Air France,AF1025,Lisbon (LIS),Scheduled,12:15,Departures,1,00:15,Paris Charles De Gaulle (CDG),2022-12-31
Delta Air Lines,DL8443,Lisbon (LIS),Scheduled,12:15,Departures,1,00:15,Paris Charles De Gaulle (CDG),2022-12-31
Etihad Airways,EY5931,Lisbon (LIS),Scheduled,12:15,Departures,1,00:15,Paris Charles De Gaulle (CDG),2022-12-31
Gol,G35128,Lisbon (LIS),Scheduled,12:15,Departures,1,00:15,Paris Charles De Gaulle (CDG),2022-12-31
Korean Air,KE6476,Lisbon (LIS),Scheduled,12:15,Departures,1,00:15,Paris Charles De Gaulle (CDG),2022-12-31
Kenya Airways,KQ3793,Lisbon (LIS),Scheduled,12:15,Departures,1,00:15,Paris Charles De Gaulle (CDG),2022-12-31
Azores Airlines,S47300,Lisbon (LIS),Scheduled,12:15,Departures,1,00:15,Paris Charles De Gaulle (CDG),2022-12-31
Air Austral,UU8025,Lisbon (LIS),Scheduled,12:15,Departures,1,00:15,Paris Charles De Gaulle (CDG),2022-12-31
Ryanair,FR6480,Lisbon (LIS),Scheduled,12:20,Departures,1,00:20,Eindhoven (EIN),2022-12-31
easyJet,U27345,Lisbon (LIS),Scheduled,12:20,Departures,1,00:20,Marseille (MRS),2022-12-31
Lufthansa,LH1167,Lisbon (LIS),Scheduled,12:25,Departures,1,00:25,Frankfurt (FRA),2022-12-31
Ethiopian Airlines,ET1587,Lisbon (LIS),Scheduled,12:25,Departures,1,00:25,Frankfurt (FRA),2022-12-31
ANA,NH6058,Lisbon (LIS),Scheduled,12:25,Departures,1,00:25,Frankfurt (FRA),2022-12-31
Singapore Airlines,SQ2109,Lisbon (LIS),Scheduled,12:25,Departures,1,00:25,Frankfurt (FRA),2022-12-31
Thai Airways International,TG7679,Lisbon (LIS),Scheduled,12:25,Departures,1,00:25,Frankfurt (FRA),2022-12-31
TAP Air Portugal,TP6701,Lisbon (LIS),Scheduled,12:25,Departures,1,00:25,Frankfurt (FRA),2022-12-31
United Airlines,UA9503,Lisbon (LIS),Scheduled,12:25,Departures,1,00:25,Frankfurt (FRA),2022-12-31
Vistara,UK3025,Lisbon (LIS),Scheduled,12:25,Departures,1,00:25,Frankfurt (FRA),2022-12-31
TAP Air Portugal,TP554,Lisbon (LIS),Scheduled,12:25,Departures,1,00:25,Munich (MUC),2022-12-31
Aegean Airlines,A31744,Lisbon (LIS),Scheduled,12:25,Departures,1,00:25,Munich (MUC),2022-12-31
Azul,AD7221,Lisbon (LIS),Scheduled,12:25,Departures,1,00:25,Munich (MUC),2022-12-31
Air Baltic,BT5291,Lisbon (LIS),Scheduled,12:25,Departures,1,00:25,Munich (MUC),2022-12-31
Lufthansa,LH6967,Lisbon (LIS),Scheduled,12:25,Departures,1,00:25,Munich (MUC),2022-12-31
LOT - Polish Airlines,LO4718,Lisbon (LIS),Scheduled,12:25,Departures,1,00:25,Munich (MUC),2022-12-31
Azores Airlines,S48774,Lisbon (LIS),Scheduled,12:25,Departures,1,00:25,Munich (MUC),2022-12-31
TAP Air Portugal,TP117,Lisbon (LIS),Scheduled,11:25,Departures,2,11:25,Porto Alegre Salgado Filho (POA),2022-12-31
Azul,AD7227,Lisbon (LIS),Scheduled,11:25,Departures,2,11:25,Porto Alegre Salgado Filho (POA),2022-12-31
Emirates,EK4898,Lisbon (LIS),Scheduled,11:25,Departures,2,11:25,Porto Alegre Salgado Filho (POA),2022-12-31
Ryanair,FR4752,Lisbon (LIS),Scheduled,11:30,Departures,2,11:30,Brussels Charleroi (CRL),2022-12-31
Turkish Airlines,TK1756,Lisbon (LIS),Scheduled,11:30,Departures,2,11:30,Istanbul-Atatürk (IST),2022-12-31
IndiGo,6E4192,Lisbon (LIS),Scheduled,11:30,Departures,2,11:30,Istanbul-Atatürk (IST),2022-12-31
Malaysia Airlines,MH4328,Lisbon (LIS),Scheduled,11:30,Departures,2,11:30,Istanbul-Atatürk (IST),2022-12-31
Singapore Airlines,SQ6256,Lisbon (LIS),Scheduled,11:30,Departures,2,11:30,Istanbul-Atatürk (IST),2022-12-31
TAP Air Portugal,TP6454,Lisbon (LIS),Scheduled,11:30,Departures,2,11:30,Istanbul-Atatürk (IST),2022-12-31
KLM,KL1694,Lisbon (LIS),Scheduled,11:35,Departures,2,11:35,Amsterdam Schiphol (AMS),2022-12-31
Aeromexico,AM6553,Lisbon (LIS),Scheduled,11:35,Departures,2,11:35,Amsterdam Schiphol (AMS),2022-12-31
Delta Air Lines,DL9200,Lisbon (LIS),Scheduled,11:35,Departures,2,11:35,Amsterdam Schiphol (AMS),2022-12-31
Kenya Airways,KQ1694,Lisbon (LIS),Scheduled,11:35,Departures,2,11:35,Amsterdam Schiphol (AMS),2022-12-31
Air Europa,UX1150,Lisbon (LIS),Scheduled,11:35,Departures,2,11:35,Madrid (MAD),2022-12-31
Azul,AD7851,Lisbon (LIS),Scheduled,11:35,Departures,2,11:35,Madrid (MAD),2022-12-31
Aeromexico,AM6905,Lisbon (LIS),Scheduled,11:35,Departures,2,11:35,Madrid (MAD),2022-12-31
Aerolineas Argentinas,AR7345,Lisbon (LIS),Scheduled,11:35,Departures,2,11:35,Madrid (MAD),2022-12-31
Delta Air Lines,DL6750,Lisbon (LIS),Scheduled,11:35,Departures,2,11:35,Madrid (MAD),2022-12-31
Saudia,SV6130,Lisbon (LIS),Scheduled,11:35,Departures,2,11:35,Madrid (MAD),2022-12-31
TAP Air Portugal,TP217,Lisbon (LIS),Scheduled,11:40,Departures,2,11:40,Boston (BOS),2022-12-31
easyJet,U27637,Lisbon (LIS),Scheduled,11:40,Departures,2,11:40,Bordeaux (BOD),2022-12-31
TAP Air Portugal,TP1014,Lisbon (LIS),Scheduled,11:45,Departures,2,11:45,Madrid (MAD),2022-12-31
Aegean Airlines,A31715,Lisbon (LIS),Scheduled,11:45,Departures,2,11:45,Madrid (MAD),2022-12-31
Azul,AD7312,Lisbon (LIS),Scheduled,11:45,Departures,2,11:45,Madrid (MAD),2022-12-31
SA AVIANCA,AV2499,Lisbon (LIS),Scheduled,11:45,Departures,2,11:45,Madrid (MAD),2022-12-31
Beijing Capital Airlines,JD5412,Lisbon (LIS),Scheduled,11:45,Departures,2,11:45,Madrid (MAD),2022-12-31
Azores Airlines,S48032,Lisbon (LIS),Scheduled,11:45,Departures,2,11:45,Madrid (MAD),2022-12-31
United Airlines,UA6855,Lisbon (LIS),Scheduled,11:45,Departures,2,11:45,Madrid (MAD),2022-12-31
Beijing Capital Airlines,JD436,Lisbon (LIS),Scheduled,11:50,Departures,2,11:50,Hangzhou (HGH),2022-12-31
TAP Air Portugal,TP1689,Lisbon (LIS),Scheduled,11:50,Departures,2,11:50,Funchal (FNC),2022-12-31
Azul,AD7329,Lisbon (LIS),Scheduled,11:50,Departures,2,11:50,Funchal (FNC),2022-12-31
Beijing Capital Airlines,JD5439,Lisbon (LIS),Scheduled,11:50,Departures,2,11:50,Funchal (FNC),2022-12-31
Luxair,LG1971,Lisbon (LIS),Scheduled,11:50,Departures,2,11:50,Funchal (FNC),2022-12-31
Lufthansa,LH6938,Lisbon (LIS),Scheduled,11:50,Departures,2,11:50,Funchal (FNC),2022-12-31
Azores Airlines,S48007,Lisbon (LIS),Scheduled,11:50,Departures,2,11:50,Funchal (FNC),2022-12-31
Turkish Airlines,TK8104,Lisbon (LIS),Scheduled,11:50,Departures,2,11:50,Funchal (FNC),2022-12-31
United Airlines,UA6876,Lisbon (LIS),Scheduled,11:50,Departures,2,11:50,Funchal (FNC),2022-12-31
TAP Air Portugal,TP1138,Lisbon (LIS),Scheduled,12:00,Departures,2,12:00,Malaga (AGP),2022-12-31
Azul,AD7282,Lisbon (LIS),Scheduled,12:00,Departures,2,12:00,Malaga (AGP),2022-12-31
Azores Airlines,S48722,Lisbon (LIS),Scheduled,12:00,Departures,2,12:00,Malaga (AGP),2022-12-31
TAP Air Portugal,TP1940,Lisbon (LIS),Scheduled,12:00,Departures,2,12:00,Porto (OPO),2022-12-31
Azul,AD7275,Lisbon (LIS),Scheduled,12:00,Departures,2,12:00,Porto (OPO),2022-12-31
Azores Airlines,S48256,Lisbon (LIS),Scheduled,12:00,Departures,2,12:00,Porto (OPO),2022-12-31
Turkish Airlines,TK8130,Lisbon (LIS),Scheduled,12:00,Departures,2,12:00,Porto (OPO),2022-12-31
TAP Air Portugal,TP89,Lisbon (LIS),Scheduled,12:00,Departures,2,12:00,Sao Paulo Aeroporto Internacional Guarulhos (GRU),2022-12-31
Azul,AD7251,Lisbon (LIS),Scheduled,12:00,Departures,2,12:00,Sao Paulo Aeroporto Internacional Guarulhos (GRU),2022-12-31
Beijing Capital Airlines,JD5431,Lisbon (LIS),Scheduled,12:00,Departures,2,12:00,Sao Paulo Aeroporto Internacional Guarulhos (GRU),2022-12-31
TAP Air Portugal,TP201,Lisbon (LIS),Scheduled,12:10,Departures,2,12:10,Newark (EWR),2022-12-31
Air Canada,AC2703,Lisbon (LIS),Scheduled,12:10,Departures,2,12:10,Newark (EWR),2022-12-31
TAP Air Portugal,TP7,Lisbon (LIS),Scheduled,12:10,Departures,2,12:10,Natal (NAT),2022-12-31
Azul,AD7467,Lisbon (LIS),Scheduled,12:10,Departures,2,12:10,Natal (NAT),2022-12-31
Emirates,EK4816,Lisbon (LIS),Scheduled,12:10,Departures,2,12:10,Natal (NAT),2022-12-31
Air France,AF1025,Lisbon (LIS),Scheduled,12:15,Departures,2,12:15,Paris Charles De Gaulle (CDG),2022-12-31
Delta Air Lines,DL8443,Lisbon (LIS),Scheduled,12:15,Departures,2,12:15,Paris Charles De Gaulle (CDG),2022-12-31
Etihad Airways,EY5931,Lisbon (LIS),Scheduled,12:15,Departures,2,12:15,Paris Charles De Gaulle (CDG),2022-12-31
Gol,G35128,Lisbon (LIS),Scheduled,12:15,Departures,2,12:15,Paris Charles De Gaulle (CDG),2022-12-31
Korean Air,KE6476,Lisbon (LIS),Scheduled,12:15,Departures,2,12:15,Paris Charles De Gaulle (CDG),2022-12-31
Kenya Airways,KQ3793,Lisbon (LIS),Scheduled,12:15,Departures,2,12:15,Paris Charles De Gaulle (CDG),2022-12-31
