Airliner,Flight,Origin,Status,Schedule,Type,Order,Schedule_Fix,Destination,Snapshot
TAP Air Portugal,TP1491,Conakry (CKY),Scheduled,03:55,Arrival,1,03:55,Lisbon (LIS),2023-01-23
Emirates,EK4805,Conakry (CKY),Scheduled,03:55,Arrival,1,03:55,Lisbon (LIS),2023-01-23
TAP Air Portugal,TP1528,Accra (ACC),Scheduled,04:35,Arrival,1,04:35,Lisbon (LIS),2023-01-23
ASL Airlines Ireland,AG4437,Porto (OPO),Scheduled,04:41,Arrival,1,04:41,Lisbon (LIS),2023-01-23
TAP Air Portugal,TP74,Rio De Janeiro (GIG),Scheduled,05:10,Arrival,1,05:10,Lisbon (LIS),2023-01-23
Azul,AD7278,Rio De Janeiro (GIG),Scheduled,05:10,Arrival,1,05:10,Lisbon (LIS),2023-01-23
TAP Air Portugal,TP82,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,05:15,Arrival,1,05:15,Lisbon (LIS),2023-01-23
Azul,AD7214,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,05:15,Arrival,1,05:15,Lisbon (LIS),2023-01-23
TAP Air Portugal,TP202,Newark (EWR),Scheduled,05:25,Arrival,1,05:25,Lisbon (LIS),2023-01-23
Air Canada,AC2704,Newark (EWR),Scheduled,05:25,Arrival,1,05:25,Lisbon (LIS),2023-01-23
TAP Air Portugal,TP224,Miami (MIA),Scheduled,05:30,Arrival,1,05:30,Lisbon (LIS),2023-01-23
TAP Air Portugal,TP218,Boston (BOS),Scheduled,05:35,Arrival,1,05:35,Lisbon (LIS),2023-01-23
TAP Air Portugal,TP1491,Conakry (CKY),Scheduled,03:55,Arrival,2,03:55,Lisbon (LIS),2023-01-23
Emirates,EK4805,Conakry (CKY),Scheduled,03:55,Arrival,2,03:55,Lisbon (LIS),2023-01-23
TAP Air Portugal,TP1528,Accra (ACC),Scheduled,04:35,Arrival,2,04:35,Lisbon (LIS),2023-01-23
ASL Airlines Ireland,AG4437,Porto (OPO),Scheduled,04:41,Arrival,2,04:41,Lisbon (LIS),2023-01-23
TAP Air Portugal,TP74,Rio De Janeiro (GIG),Scheduled,05:10,Arrival,2,05:10,Lisbon (LIS),2023-01-23
Azul,AD7278,Rio De Janeiro (GIG),Scheduled,05:10,Arrival,2,05:10,Lisbon (LIS),2023-01-23
TAP Air Portugal,TP82,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,05:15,Arrival,2,05:15,Lisbon (LIS),2023-01-23
