Airliner,Flight,Origin,Status,Schedule,Type,Order,Schedule_Fix,Destination,Snapshot
Emirates,EK191,Dubai (DXB),Scheduled,12:35,Arrival,1,00:35,Lisbon (LIS),2022-10-13
TAP Air Portugal,TP6730,Dubai (DXB),Scheduled,12:35,Arrival,1,00:35,Lisbon (LIS),2022-10-13
easyJet,U27656,Luxembourg (LUX),Scheduled,12:35,Arrival,1,00:35,Lisbon (LIS),2022-10-13
TAP Air Portugal,TP1123,Alicante (ALC),Scheduled,12:50,Arrival,1,00:50,Lisbon (LIS),2022-10-13
Azul,AD7326,Alicante (ALC),Scheduled,12:50,Arrival,1,00:50,Lisbon (LIS),2022-10-13
Azores Airlines,S48242,Alicante (ALC),Scheduled,12:50,Arrival,1,00:50,Lisbon (LIS),2022-10-13
Royal Air Maroc,AT980,Casablanca Mohamed V (CMN),Scheduled,13:00,Arrival,1,13:00,Lisbon (LIS),2022-10-13
TAP Air Portugal,TP1558,Sao Vicente (VXE),Scheduled,13:00,Arrival,1,13:00,Lisbon (LIS),2022-10-13
Emirates,EK4835,Sao Vicente (VXE),Scheduled,13:00,Arrival,1,13:00,Lisbon (LIS),2022-10-13
Turkish Airlines,TK8143,Sao Vicente (VXE),Scheduled,13:00,Arrival,1,13:00,Lisbon (LIS),2022-10-13
easyJet,U28717,Gatwick (LGW),Scheduled,13:00,Arrival,1,13:00,Lisbon (LIS),2022-10-13
easyJet,U21445,Geneva (GVA),Scheduled,13:05,Arrival,1,13:05,Lisbon (LIS),2022-10-13
easyJet,U22715,Milan Malpensa (MXP),Scheduled,13:10,Arrival,1,13:10,Lisbon (LIS),2022-10-13
Emirates,EK191,Dubai (DXB),Scheduled,12:35,Arrival,2,12:35,Lisbon (LIS),2022-10-13
TAP Air Portugal,TP6730,Dubai (DXB),Scheduled,12:35,Arrival,2,12:35,Lisbon (LIS),2022-10-13
easyJet,U27656,Luxembourg (LUX),Scheduled,12:35,Arrival,2,12:35,Lisbon (LIS),2022-10-13
TAP Air Portugal,TP1123,Alicante (ALC),Scheduled,12:50,Arrival,2,12:50,Lisbon (LIS),2022-10-13
Azul,AD7326,Alicante (ALC),Scheduled,12:50,Arrival,2,12:50,Lisbon (LIS),2022-10-13
Azores Airlines,S48242,Alicante (ALC),Scheduled,12:50,Arrival,2,12:50,Lisbon (LIS),2022-10-13
Royal Air Maroc,AT980,Casablanca Mohamed V (CMN),Scheduled,13:00,Arrival,2,13:00,Lisbon (LIS),2022-10-13
TAP Air Portugal,TP1558,Sao Vicente (VXE),Scheduled,13:00,Arrival,2,13:00,Lisbon (LIS),2022-10-13
Emirates,EK4835,Sao Vicente (VXE),Scheduled,13:00,Arrival,2,13:00,Lisbon (LIS),2022-10-13
Turkish Airlines,TK8143,Sao Vicente (VXE),Scheduled,13:00,Arrival,2,13:00,Lisbon (LIS),2022-10-13
