Airliner,Flight,Origin,Status,Schedule,Type,Order,Schedule_Fix,Destination,Snapshot
TAP Air Portugal,TP3840,Funchal (FNC),Scheduled,00:20,Arrival,1,00:20,Lisbon (LIS),2022-12-22
TAP Air Portugal,TP3840,Funchal (FNC),Scheduled,00:20,Arrival,2,00:20,Lisbon (LIS),2022-12-22
TAP Air Portugal,TP3840,Funchal (FNC),Scheduled,00:20,Arrival,3,00:20,Lisbon (LIS),2022-12-22
TAP Air Portugal,TP3840,Funchal (FNC),Scheduled,00:20,Arrival,4,00:20,Lisbon (LIS),2022-12-22
TAP Air Portugal,TP3840,Funchal (FNC),Scheduled,00:20,Arrival,5,00:20,Lisbon (LIS),2022-12-22
TAP Air Portugal,TP3840,Funchal (FNC),Scheduled,00:20,Arrival,6,00:20,Lisbon (LIS),2022-12-22
TAP Air Portugal,TP3840,Funchal (FNC),Scheduled,00:20,Arrival,7,00:20,Lisbon (LIS),2022-12-22
TAP Air Portugal,TP3840,Funchal (FNC),Scheduled,00:20,Arrival,8,00:20,Lisbon (LIS),2022-12-22
Lufthansa,LH1173,Lisbon (LIS),Scheduled,05:10,Departures,1,05:10,Frankfurt (FRA),2022-12-22
Air Canada,AC9083,Lisbon (LIS),Scheduled,05:10,Departures,1,05:10,Frankfurt (FRA),2022-12-22
Austrian,OS7344,Lisbon (LIS),Scheduled,05:10,Departures,1,05:10,Frankfurt (FRA),2022-12-22
Thai Airways International,TG7693,Lisbon (LIS),Scheduled,05:10,Departures,1,05:10,Frankfurt (FRA),2022-12-22
TAP Air Portugal,TP6705,Lisbon (LIS),Scheduled,05:10,Departures,1,05:10,Frankfurt (FRA),2022-12-22
United Airlines,UA9159,Lisbon (LIS),Scheduled,05:10,Departures,1,05:10,Frankfurt (FRA),2022-12-22
Air France,AF1125,Lisbon (LIS),Scheduled,05:30,Departures,1,05:30,Paris Charles De Gaulle (CDG),2022-12-22
Delta Air Lines,DL8439,Lisbon (LIS),Scheduled,05:30,Departures,1,05:30,Paris Charles De Gaulle (CDG),2022-12-22
Etihad Airways,EY5926,Lisbon (LIS),Scheduled,05:30,Departures,1,05:30,Paris Charles De Gaulle (CDG),2022-12-22
Gol,G35122,Lisbon (LIS),Scheduled,05:30,Departures,1,05:30,Paris Charles De Gaulle (CDG),2022-12-22
Korean Air,KE6400,Lisbon (LIS),Scheduled,05:30,Departures,1,05:30,Paris Charles De Gaulle (CDG),2022-12-22
Kenya Airways,KQ3791,Lisbon (LIS),Scheduled,05:30,Departures,1,05:30,Paris Charles De Gaulle (CDG),2022-12-22
Azores Airlines,S47302,Lisbon (LIS),Scheduled,05:30,Departures,1,05:30,Paris Charles De Gaulle (CDG),2022-12-22
Singapore Airlines,SQ1877,Lisbon (LIS),Scheduled,05:30,Departures,1,05:30,Paris Charles De Gaulle (CDG),2022-12-22
Lufthansa,LH1173,Lisbon (LIS),Scheduled,05:10,Departures,2,05:10,Frankfurt (FRA),2022-12-22
Air Canada,AC9083,Lisbon (LIS),Scheduled,05:10,Departures,2,05:10,Frankfurt (FRA),2022-12-22
Austrian,OS7344,Lisbon (LIS),Scheduled,05:10,Departures,2,05:10,Frankfurt (FRA),2022-12-22
Thai Airways International,TG7693,Lisbon (LIS),Scheduled,05:10,Departures,2,05:10,Frankfurt (FRA),2022-12-22
TAP Air Portugal,TP6705,Lisbon (LIS),Scheduled,05:10,Departures,2,05:10,Frankfurt (FRA),2022-12-22
United Airlines,UA9159,Lisbon (LIS),Scheduled,05:10,Departures,2,05:10,Frankfurt (FRA),2022-12-22
Air France,AF1125,Lisbon (LIS),Scheduled,05:30,Departures,2,05:30,Paris Charles De Gaulle (CDG),2022-12-22
Delta Air Lines,DL8439,Lisbon (LIS),Scheduled,05:30,Departures,2,05:30,Paris Charles De Gaulle (CDG),2022-12-22
Etihad Airways,EY5926,Lisbon (LIS),Scheduled,05:30,Departures,2,05:30,Paris Charles De Gaulle (CDG),2022-12-22
Gol,G35122,Lisbon (LIS),Scheduled,05:30,Departures,2,05:30,Paris Charles De Gaulle (CDG),2022-12-22
Korean Air,KE6400,Lisbon (LIS),Scheduled,05:30,Departures,2,05:30,Paris Charles De Gaulle (CDG),2022-12-22
Kenya Airways,KQ3791,Lisbon (LIS),Scheduled,05:30,Departures,2,05:30,Paris Charles De Gaulle (CDG),2022-12-22
Azores Airlines,S47302,Lisbon (LIS),Scheduled,05:30,Departures,2,05:30,Paris Charles De Gaulle (CDG),2022-12-22
Singapore Airlines,SQ1877,Lisbon (LIS),Scheduled,05:30,Departures,2,05:30,Paris Charles De Gaulle (CDG),2022-12-22
Lufthansa,LH1173,Lisbon (LIS),Scheduled,05:10,Departures,3,05:10,Frankfurt (FRA),2022-12-22
Air Canada,AC9083,Lisbon (LIS),Scheduled,05:10,Departures,3,05:10,Frankfurt (FRA),2022-12-22
Austrian,OS7344,Lisbon (LIS),Scheduled,05:10,Departures,3,05:10,Frankfurt (FRA),2022-12-22
Thai Airways International,TG7693,Lisbon (LIS),Scheduled,05:10,Departures,3,05:10,Frankfurt (FRA),2022-12-22
TAP Air Portugal,TP6705,Lisbon (LIS),Scheduled,05:10,Departures,3,05:10,Frankfurt (FRA),2022-12-22
United Airlines,UA9159,Lisbon (LIS),Scheduled,05:10,Departures,3,05:10,Frankfurt (FRA),2022-12-22
Air France,AF1125,Lisbon (LIS),Scheduled,05:30,Departures,3,05:30,Paris Charles De Gaulle (CDG),2022-12-22
Delta Air Lines,DL8439,Lisbon (LIS),Scheduled,05:30,Departures,3,05:30,Paris Charles De Gaulle (CDG),2022-12-22
Etihad Airways,EY5926,Lisbon (LIS),Scheduled,05:30,Departures,3,05:30,Paris Charles De Gaulle (CDG),2022-12-22
Gol,G35122,Lisbon (LIS),Scheduled,05:30,Departures,3,05:30,Paris Charles De Gaulle (CDG),2022-12-22
