Airliner,Flight,Origin,Status,Schedule,Type,Order,Schedule_Fix,Destination,Snapshot
TAP Air Portugal,TP74,Rio De Janeiro (GIG),Scheduled,05:20,Arrival,1,05:20,Lisbon (LIS),2022-08-30
Azul,AD7278,Rio De Janeiro (GIG),Scheduled,05:20,Arrival,1,05:20,Lisbon (LIS),2022-08-30
Emirates,EK4813,Rio De Janeiro (GIG),Scheduled,05:20,Arrival,1,05:20,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP82,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,05:20,Arrival,1,05:20,Lisbon (LIS),2022-08-30
Azul,AD7214,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,05:20,Arrival,1,05:20,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP1459,Tangier (TNG),Scheduled,05:25,Arrival,1,05:25,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP202,Newark (EWR),Scheduled,05:30,Arrival,1,05:30,Lisbon (LIS),2022-08-30
Air Canada,AC2704,Newark (EWR),Scheduled,05:30,Arrival,1,05:30,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP224,Miami (MIA),Scheduled,05:35,Arrival,1,05:35,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP1528,Accra (ACC),Scheduled,05:45,Arrival,1,05:45,Lisbon (LIS),2022-08-30
Swiftair,WT131,Madrid (MAD),Scheduled,05:50,Arrival,1,05:50,Lisbon (LIS),2022-08-30
Hi Fly,5K58,Brasília (BSB),Scheduled,05:55,Arrival,1,05:55,Lisbon (LIS),2022-08-30
Azul,AD7202,Brasília (BSB),Scheduled,05:55,Arrival,1,05:55,Lisbon (LIS),2022-08-30
Emirates,EK4803,Brasília (BSB),Scheduled,05:55,Arrival,1,05:55,Lisbon (LIS),2022-08-30
Hi Fly,5K260,Toronte (YYZ),Scheduled,06:05,Arrival,1,06:05,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP104,Belo Horizonte Tancredo Neves (CNF),Scheduled,06:05,Arrival,1,06:05,Lisbon (LIS),2022-08-30
Azul,AD7254,Belo Horizonte Tancredo Neves (CNF),Scheduled,06:05,Arrival,1,06:05,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP1480, (DSS),Scheduled,06:05,Arrival,1,06:05,Lisbon (LIS),2022-08-30
Air Canada,AC2642, (DSS),Scheduled,06:05,Arrival,1,06:05,Lisbon (LIS),2022-08-30
Emirates,EK4809, (DSS),Scheduled,06:05,Arrival,1,06:05,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP1548,Sal (SID),Scheduled,06:05,Arrival,1,06:05,Lisbon (LIS),2022-08-30
Emirates,EK4829,Sal (SID),Scheduled,06:05,Arrival,1,06:05,Lisbon (LIS),2022-08-30
Turkish Airlines,TK8139,Sal (SID),Scheduled,06:05,Arrival,1,06:05,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP1945,Porto (OPO),Scheduled,06:05,Arrival,1,06:05,Lisbon (LIS),2022-08-30
Azul,AD7319,Porto (OPO),Scheduled,06:05,Arrival,1,06:05,Lisbon (LIS),2022-08-30
Lufthansa,LH6945,Porto (OPO),Scheduled,06:05,Arrival,1,06:05,Lisbon (LIS),2022-08-30
LOT - Polish Airlines,LO4720,Porto (OPO),Scheduled,06:05,Arrival,1,06:05,Lisbon (LIS),2022-08-30
Azores Airlines,S48006,Porto (OPO),Scheduled,06:05,Arrival,1,06:05,Lisbon (LIS),2022-08-30
United Airlines,UA6857,Porto (OPO),Scheduled,06:05,Arrival,1,06:05,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP218,Boston (BOS),Scheduled,06:05,Arrival,1,06:05,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP2334,Praia (RAI),Scheduled,06:05,Arrival,1,06:05,Lisbon (LIS),2022-08-30
Hi Fly,5K650,Luanda (LAD),Scheduled,06:30,Arrival,1,06:30,Lisbon (LIS),2022-08-30
TAAG,DT650,Luanda (LAD),Scheduled,06:30,Arrival,1,06:30,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP1101,Sevilla (SVQ),Scheduled,06:45,Arrival,1,06:45,Lisbon (LIS),2022-08-30
Air Canada,AC2677,Sevilla (SVQ),Scheduled,06:45,Arrival,1,06:45,Lisbon (LIS),2022-08-30
Azul,AD7347,Sevilla (SVQ),Scheduled,06:45,Arrival,1,06:45,Lisbon (LIS),2022-08-30
Azores Airlines,S48745,Sevilla (SVQ),Scheduled,06:45,Arrival,1,06:45,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP1900,Faro (FAO),Scheduled,06:50,Arrival,1,06:50,Lisbon (LIS),2022-08-30
Air Canada,AC2707,Faro (FAO),Scheduled,06:50,Arrival,1,06:50,Lisbon (LIS),2022-08-30
Azul,AD7271,Faro (FAO),Scheduled,06:50,Arrival,1,06:50,Lisbon (LIS),2022-08-30
Emirates,EK4788,Faro (FAO),Scheduled,06:50,Arrival,1,06:50,Lisbon (LIS),2022-08-30
Luxair,LG1974,Faro (FAO),Scheduled,06:50,Arrival,1,06:50,Lisbon (LIS),2022-08-30
Lufthansa,LH6973,Faro (FAO),Scheduled,06:50,Arrival,1,06:50,Lisbon (LIS),2022-08-30
Azores Airlines,S48420,Faro (FAO),Scheduled,06:50,Arrival,1,06:50,Lisbon (LIS),2022-08-30
Turkish Airlines,TK8111,Faro (FAO),Scheduled,06:50,Arrival,1,06:50,Lisbon (LIS),2022-08-30
United Airlines,UA6868,Faro (FAO),Scheduled,06:50,Arrival,1,06:50,Lisbon (LIS),2022-08-30
Air Europa,UX1159,Madrid (MAD),Scheduled,06:50,Arrival,1,06:50,Lisbon (LIS),2022-08-30
Saudia,SV6131,Madrid (MAD),Scheduled,06:50,Arrival,1,06:50,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP74,Rio De Janeiro (GIG),Scheduled,05:20,Arrival,2,05:20,Lisbon (LIS),2022-08-30
Azul,AD7278,Rio De Janeiro (GIG),Scheduled,05:20,Arrival,2,05:20,Lisbon (LIS),2022-08-30
Emirates,EK4813,Rio De Janeiro (GIG),Scheduled,05:20,Arrival,2,05:20,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP82,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,05:20,Arrival,2,05:20,Lisbon (LIS),2022-08-30
Azul,AD7214,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,05:20,Arrival,2,05:20,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP1459,Tangier (TNG),Scheduled,05:25,Arrival,2,05:25,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP202,Newark (EWR),Scheduled,05:30,Arrival,2,05:30,Lisbon (LIS),2022-08-30
Air Canada,AC2704,Newark (EWR),Scheduled,05:30,Arrival,2,05:30,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP224,Miami (MIA),Scheduled,05:35,Arrival,2,05:35,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP1528,Accra (ACC),Scheduled,05:45,Arrival,2,05:45,Lisbon (LIS),2022-08-30
Swiftair,WT131,Madrid (MAD),Scheduled,05:50,Arrival,2,05:50,Lisbon (LIS),2022-08-30
Hi Fly,5K58,Brasília (BSB),Scheduled,05:55,Arrival,2,05:55,Lisbon (LIS),2022-08-30
Azul,AD7202,Brasília (BSB),Scheduled,05:55,Arrival,2,05:55,Lisbon (LIS),2022-08-30
Emirates,EK4803,Brasília (BSB),Scheduled,05:55,Arrival,2,05:55,Lisbon (LIS),2022-08-30
Hi Fly,5K260,Toronte (YYZ),Scheduled,06:05,Arrival,2,06:05,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP104,Belo Horizonte Tancredo Neves (CNF),Scheduled,06:05,Arrival,2,06:05,Lisbon (LIS),2022-08-30
Azul,AD7254,Belo Horizonte Tancredo Neves (CNF),Scheduled,06:05,Arrival,2,06:05,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP1480, (DSS),Scheduled,06:05,Arrival,2,06:05,Lisbon (LIS),2022-08-30
Air Canada,AC2642, (DSS),Scheduled,06:05,Arrival,2,06:05,Lisbon (LIS),2022-08-30
Emirates,EK4809, (DSS),Scheduled,06:05,Arrival,2,06:05,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP1548,Sal (SID),Scheduled,06:05,Arrival,2,06:05,Lisbon (LIS),2022-08-30
Emirates,EK4829,Sal (SID),Scheduled,06:05,Arrival,2,06:05,Lisbon (LIS),2022-08-30
Turkish Airlines,TK8139,Sal (SID),Scheduled,06:05,Arrival,2,06:05,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP1945,Porto (OPO),Scheduled,06:05,Arrival,2,06:05,Lisbon (LIS),2022-08-30
Azul,AD7319,Porto (OPO),Scheduled,06:05,Arrival,2,06:05,Lisbon (LIS),2022-08-30
Lufthansa,LH6945,Porto (OPO),Scheduled,06:05,Arrival,2,06:05,Lisbon (LIS),2022-08-30
LOT - Polish Airlines,LO4720,Porto (OPO),Scheduled,06:05,Arrival,2,06:05,Lisbon (LIS),2022-08-30
Azores Airlines,S48006,Porto (OPO),Scheduled,06:05,Arrival,2,06:05,Lisbon (LIS),2022-08-30
United Airlines,UA6857,Porto (OPO),Scheduled,06:05,Arrival,2,06:05,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP218,Boston (BOS),Scheduled,06:05,Arrival,2,06:05,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP2334,Praia (RAI),Scheduled,06:05,Arrival,2,06:05,Lisbon (LIS),2022-08-30
Hi Fly,5K650,Luanda (LAD),Scheduled,06:30,Arrival,2,06:30,Lisbon (LIS),2022-08-30
TAAG,DT650,Luanda (LAD),Scheduled,06:30,Arrival,2,06:30,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP1101,Sevilla (SVQ),Scheduled,06:45,Arrival,2,06:45,Lisbon (LIS),2022-08-30
Air Canada,AC2677,Sevilla (SVQ),Scheduled,06:45,Arrival,2,06:45,Lisbon (LIS),2022-08-30
Azul,AD7347,Sevilla (SVQ),Scheduled,06:45,Arrival,2,06:45,Lisbon (LIS),2022-08-30
Azores Airlines,S48745,Sevilla (SVQ),Scheduled,06:45,Arrival,2,06:45,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP1900,Faro (FAO),Scheduled,06:50,Arrival,2,06:50,Lisbon (LIS),2022-08-30
Air Canada,AC2707,Faro (FAO),Scheduled,06:50,Arrival,2,06:50,Lisbon (LIS),2022-08-30
Azul,AD7271,Faro (FAO),Scheduled,06:50,Arrival,2,06:50,Lisbon (LIS),2022-08-30
Emirates,EK4788,Faro (FAO),Scheduled,06:50,Arrival,2,06:50,Lisbon (LIS),2022-08-30
Luxair,LG1974,Faro (FAO),Scheduled,06:50,Arrival,2,06:50,Lisbon (LIS),2022-08-30
Lufthansa,LH6973,Faro (FAO),Scheduled,06:50,Arrival,2,06:50,Lisbon (LIS),2022-08-30
Azores Airlines,S48420,Faro (FAO),Scheduled,06:50,Arrival,2,06:50,Lisbon (LIS),2022-08-30
Turkish Airlines,TK8111,Faro (FAO),Scheduled,06:50,Arrival,2,06:50,Lisbon (LIS),2022-08-30
United Airlines,UA6868,Faro (FAO),Scheduled,06:50,Arrival,2,06:50,Lisbon (LIS),2022-08-30
Air Europa,UX1159,Madrid (MAD),Scheduled,06:50,Arrival,2,06:50,Lisbon (LIS),2022-08-30
Saudia,SV6131,Madrid (MAD),Scheduled,06:50,Arrival,2,06:50,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP74,Rio De Janeiro (GIG),Scheduled,05:20,Arrival,3,05:20,Lisbon (LIS),2022-08-30
Azul,AD7278,Rio De Janeiro (GIG),Scheduled,05:20,Arrival,3,05:20,Lisbon (LIS),2022-08-30
Emirates,EK4813,Rio De Janeiro (GIG),Scheduled,05:20,Arrival,3,05:20,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP82,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,05:20,Arrival,3,05:20,Lisbon (LIS),2022-08-30
Azul,AD7214,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,05:20,Arrival,3,05:20,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP1459,Tangier (TNG),Scheduled,05:25,Arrival,3,05:25,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP202,Newark (EWR),Scheduled,05:30,Arrival,3,05:30,Lisbon (LIS),2022-08-30
Air Canada,AC2704,Newark (EWR),Scheduled,05:30,Arrival,3,05:30,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP224,Miami (MIA),Scheduled,05:35,Arrival,3,05:35,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP1528,Accra (ACC),Scheduled,05:45,Arrival,3,05:45,Lisbon (LIS),2022-08-30
Swiftair,WT131,Madrid (MAD),Scheduled,05:50,Arrival,3,05:50,Lisbon (LIS),2022-08-30
Hi Fly,5K58,Brasília (BSB),Scheduled,05:55,Arrival,3,05:55,Lisbon (LIS),2022-08-30
Azul,AD7202,Brasília (BSB),Scheduled,05:55,Arrival,3,05:55,Lisbon (LIS),2022-08-30
Emirates,EK4803,Brasília (BSB),Scheduled,05:55,Arrival,3,05:55,Lisbon (LIS),2022-08-30
Hi Fly,5K260,Toronte (YYZ),Scheduled,06:05,Arrival,3,06:05,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP104,Belo Horizonte Tancredo Neves (CNF),Scheduled,06:05,Arrival,3,06:05,Lisbon (LIS),2022-08-30
Azul,AD7254,Belo Horizonte Tancredo Neves (CNF),Scheduled,06:05,Arrival,3,06:05,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP1480, (DSS),Scheduled,06:05,Arrival,3,06:05,Lisbon (LIS),2022-08-30
Air Canada,AC2642, (DSS),Scheduled,06:05,Arrival,3,06:05,Lisbon (LIS),2022-08-30
Emirates,EK4809, (DSS),Scheduled,06:05,Arrival,3,06:05,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP1548,Sal (SID),Scheduled,06:05,Arrival,3,06:05,Lisbon (LIS),2022-08-30
Emirates,EK4829,Sal (SID),Scheduled,06:05,Arrival,3,06:05,Lisbon (LIS),2022-08-30
Turkish Airlines,TK8139,Sal (SID),Scheduled,06:05,Arrival,3,06:05,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP1945,Porto (OPO),Scheduled,06:05,Arrival,3,06:05,Lisbon (LIS),2022-08-30
Azul,AD7319,Porto (OPO),Scheduled,06:05,Arrival,3,06:05,Lisbon (LIS),2022-08-30
Lufthansa,LH6945,Porto (OPO),Scheduled,06:05,Arrival,3,06:05,Lisbon (LIS),2022-08-30
LOT - Polish Airlines,LO4720,Porto (OPO),Scheduled,06:05,Arrival,3,06:05,Lisbon (LIS),2022-08-30
Azores Airlines,S48006,Porto (OPO),Scheduled,06:05,Arrival,3,06:05,Lisbon (LIS),2022-08-30
United Airlines,UA6857,Porto (OPO),Scheduled,06:05,Arrival,3,06:05,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP218,Boston (BOS),Scheduled,06:05,Arrival,3,06:05,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP2334,Praia (RAI),Scheduled,06:05,Arrival,3,06:05,Lisbon (LIS),2022-08-30
Hi Fly,5K650,Luanda (LAD),Scheduled,06:30,Arrival,3,06:30,Lisbon (LIS),2022-08-30
TAAG,DT650,Luanda (LAD),Scheduled,06:30,Arrival,3,06:30,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP1101,Sevilla (SVQ),Scheduled,06:45,Arrival,3,06:45,Lisbon (LIS),2022-08-30
Air Canada,AC2677,Sevilla (SVQ),Scheduled,06:45,Arrival,3,06:45,Lisbon (LIS),2022-08-30
Azul,AD7347,Sevilla (SVQ),Scheduled,06:45,Arrival,3,06:45,Lisbon (LIS),2022-08-30
Azores Airlines,S48745,Sevilla (SVQ),Scheduled,06:45,Arrival,3,06:45,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP1900,Faro (FAO),Scheduled,06:50,Arrival,3,06:50,Lisbon (LIS),2022-08-30
Air Canada,AC2707,Faro (FAO),Scheduled,06:50,Arrival,3,06:50,Lisbon (LIS),2022-08-30
Azul,AD7271,Faro (FAO),Scheduled,06:50,Arrival,3,06:50,Lisbon (LIS),2022-08-30
Emirates,EK4788,Faro (FAO),Scheduled,06:50,Arrival,3,06:50,Lisbon (LIS),2022-08-30
Luxair,LG1974,Faro (FAO),Scheduled,06:50,Arrival,3,06:50,Lisbon (LIS),2022-08-30
Lufthansa,LH6973,Faro (FAO),Scheduled,06:50,Arrival,3,06:50,Lisbon (LIS),2022-08-30
Azores Airlines,S48420,Faro (FAO),Scheduled,06:50,Arrival,3,06:50,Lisbon (LIS),2022-08-30
Turkish Airlines,TK8111,Faro (FAO),Scheduled,06:50,Arrival,3,06:50,Lisbon (LIS),2022-08-30
United Airlines,UA6868,Faro (FAO),Scheduled,06:50,Arrival,3,06:50,Lisbon (LIS),2022-08-30
Air Europa,UX1159,Madrid (MAD),Scheduled,06:50,Arrival,3,06:50,Lisbon (LIS),2022-08-30
Saudia,SV6131,Madrid (MAD),Scheduled,06:50,Arrival,3,06:50,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP74,Rio De Janeiro (GIG),Scheduled,05:20,Arrival,4,05:20,Lisbon (LIS),2022-08-30
Azul,AD7278,Rio De Janeiro (GIG),Scheduled,05:20,Arrival,4,05:20,Lisbon (LIS),2022-08-30
Emirates,EK4813,Rio De Janeiro (GIG),Scheduled,05:20,Arrival,4,05:20,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP82,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,05:20,Arrival,4,05:20,Lisbon (LIS),2022-08-30
Azul,AD7214,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,05:20,Arrival,4,05:20,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP1459,Tangier (TNG),Scheduled,05:25,Arrival,4,05:25,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP202,Newark (EWR),Scheduled,05:30,Arrival,4,05:30,Lisbon (LIS),2022-08-30
Air Canada,AC2704,Newark (EWR),Scheduled,05:30,Arrival,4,05:30,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP224,Miami (MIA),Scheduled,05:35,Arrival,4,05:35,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP1528,Accra (ACC),Scheduled,05:45,Arrival,4,05:45,Lisbon (LIS),2022-08-30
Swiftair,WT131,Madrid (MAD),Scheduled,05:50,Arrival,4,05:50,Lisbon (LIS),2022-08-30
Hi Fly,5K58,Brasília (BSB),Scheduled,05:55,Arrival,4,05:55,Lisbon (LIS),2022-08-30
Azul,AD7202,Brasília (BSB),Scheduled,05:55,Arrival,4,05:55,Lisbon (LIS),2022-08-30
Emirates,EK4803,Brasília (BSB),Scheduled,05:55,Arrival,4,05:55,Lisbon (LIS),2022-08-30
Hi Fly,5K260,Toronte (YYZ),Scheduled,06:05,Arrival,4,06:05,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP104,Belo Horizonte Tancredo Neves (CNF),Scheduled,06:05,Arrival,4,06:05,Lisbon (LIS),2022-08-30
Azul,AD7254,Belo Horizonte Tancredo Neves (CNF),Scheduled,06:05,Arrival,4,06:05,Lisbon (LIS),2022-08-30
TAP Air Portugal,TP1480, (DSS),Scheduled,06:05,Arrival,4,06:05,Lisbon (LIS),2022-08-30
