Airliner,Flight,Origin,Status,Schedule,Type,Order,Schedule_Fix,Destination,Snapshot
TAP Air Portugal,TP236,San Francisco (SFO),Scheduled,11:30,Arrival,1,11:30,Lisbon (LIS),2023-01-22
Lufthansa,LH1166,Frankfurt (FRA),Scheduled,11:35,Arrival,1,11:35,Lisbon (LIS),2023-01-22
Air Canada,AC9062,Frankfurt (FRA),Scheduled,11:35,Arrival,1,11:35,Lisbon (LIS),2023-01-22
Ethiopian Airlines,ET1567,Frankfurt (FRA),Scheduled,11:35,Arrival,1,11:35,Lisbon (LIS),2023-01-22
Austrian,OS7327,Frankfurt (FRA),Scheduled,11:35,Arrival,1,11:35,Lisbon (LIS),2023-01-22
Singapore Airlines,SQ2108,Frankfurt (FRA),Scheduled,11:35,Arrival,1,11:35,Lisbon (LIS),2023-01-22
Thai Airways International,TG7692,Frankfurt (FRA),Scheduled,11:35,Arrival,1,11:35,Lisbon (LIS),2023-01-22
TAP Air Portugal,TP6700,Frankfurt (FRA),Scheduled,11:35,Arrival,1,11:35,Lisbon (LIS),2023-01-22
United Airlines,UA8846,Frankfurt (FRA),Scheduled,11:35,Arrival,1,11:35,Lisbon (LIS),2023-01-22
TAP Air Portugal,TP1696,Funchal (FNC),Scheduled,11:45,Arrival,1,11:45,Lisbon (LIS),2023-01-22
Azul,AD7494,Funchal (FNC),Scheduled,11:45,Arrival,1,11:45,Lisbon (LIS),2023-01-22
Air Baltic,BT5309,Funchal (FNC),Scheduled,11:45,Arrival,1,11:45,Lisbon (LIS),2023-01-22
Emirates,EK4782,Funchal (FNC),Scheduled,11:45,Arrival,1,11:45,Lisbon (LIS),2023-01-22
Luxair,LG1980,Funchal (FNC),Scheduled,11:45,Arrival,1,11:45,Lisbon (LIS),2023-01-22
Lufthansa,LH6941,Funchal (FNC),Scheduled,11:45,Arrival,1,11:45,Lisbon (LIS),2023-01-22
Azores Airlines,S48024,Funchal (FNC),Scheduled,11:45,Arrival,1,11:45,Lisbon (LIS),2023-01-22
Iberia,IB3110,Madrid (MAD),Scheduled,11:50,Arrival,1,11:50,Lisbon (LIS),2023-01-22
American Airlines,AA8640,Madrid (MAD),Scheduled,11:50,Arrival,1,11:50,Lisbon (LIS),2023-01-22
Cathay Pacific,CX1829,Madrid (MAD),Scheduled,11:50,Arrival,1,11:50,Lisbon (LIS),2023-01-22
Qatar Airways,QR5093,Madrid (MAD),Scheduled,11:50,Arrival,1,11:50,Lisbon (LIS),2023-01-22
Vueling,VY5071,Madrid (MAD),Scheduled,11:50,Arrival,1,11:50,Lisbon (LIS),2023-01-22
SWISS,LX2086,Zurich (ZRH),Scheduled,11:50,Arrival,1,11:50,Lisbon (LIS),2023-01-22
TAP Air Portugal,TP8204,Zurich (ZRH),Scheduled,11:50,Arrival,1,11:50,Lisbon (LIS),2023-01-22
TAP Air Portugal,TP236,San Francisco (SFO),Scheduled,11:30,Arrival,2,11:30,Lisbon (LIS),2023-01-22
Lufthansa,LH1166,Frankfurt (FRA),Scheduled,11:35,Arrival,2,11:35,Lisbon (LIS),2023-01-22
Air Canada,AC9062,Frankfurt (FRA),Scheduled,11:35,Arrival,2,11:35,Lisbon (LIS),2023-01-22
Ethiopian Airlines,ET1567,Frankfurt (FRA),Scheduled,11:35,Arrival,2,11:35,Lisbon (LIS),2023-01-22
Austrian,OS7327,Frankfurt (FRA),Scheduled,11:35,Arrival,2,11:35,Lisbon (LIS),2023-01-22
Singapore Airlines,SQ2108,Frankfurt (FRA),Scheduled,11:35,Arrival,2,11:35,Lisbon (LIS),2023-01-22
Thai Airways International,TG7692,Frankfurt (FRA),Scheduled,11:35,Arrival,2,11:35,Lisbon (LIS),2023-01-22
TAP Air Portugal,TP6700,Frankfurt (FRA),Scheduled,11:35,Arrival,2,11:35,Lisbon (LIS),2023-01-22
United Airlines,UA8846,Frankfurt (FRA),Scheduled,11:35,Arrival,2,11:35,Lisbon (LIS),2023-01-22
TAP Air Portugal,TP1696,Funchal (FNC),Scheduled,11:45,Arrival,2,11:45,Lisbon (LIS),2023-01-22
Azul,AD7494,Funchal (FNC),Scheduled,11:45,Arrival,2,11:45,Lisbon (LIS),2023-01-22
Air Baltic,BT5309,Funchal (FNC),Scheduled,11:45,Arrival,2,11:45,Lisbon (LIS),2023-01-22
Emirates,EK4782,Funchal (FNC),Scheduled,11:45,Arrival,2,11:45,Lisbon (LIS),2023-01-22
Luxair,LG1980,Funchal (FNC),Scheduled,11:45,Arrival,2,11:45,Lisbon (LIS),2023-01-22
Lufthansa,LH6941,Funchal (FNC),Scheduled,11:45,Arrival,2,11:45,Lisbon (LIS),2023-01-22
Azores Airlines,S48024,Funchal (FNC),Scheduled,11:45,Arrival,2,11:45,Lisbon (LIS),2023-01-22
Iberia,IB3110,Madrid (MAD),Scheduled,11:50,Arrival,2,11:50,Lisbon (LIS),2023-01-22
American Airlines,AA8640,Madrid (MAD),Scheduled,11:50,Arrival,2,11:50,Lisbon (LIS),2023-01-22
Cathay Pacific,CX1829,Madrid (MAD),Scheduled,11:50,Arrival,2,11:50,Lisbon (LIS),2023-01-22
Qatar Airways,QR5093,Madrid (MAD),Scheduled,11:50,Arrival,2,11:50,Lisbon (LIS),2023-01-22
Vueling,VY5071,Madrid (MAD),Scheduled,11:50,Arrival,2,11:50,Lisbon (LIS),2023-01-22
SWISS,LX2086,Zurich (ZRH),Scheduled,11:50,Arrival,2,11:50,Lisbon (LIS),2023-01-22
TAP Air Portugal,TP8204,Zurich (ZRH),Scheduled,11:50,Arrival,2,11:50,Lisbon (LIS),2023-01-22
TAP Air Portugal,TP236,San Francisco (SFO),Scheduled,11:30,Arrival,3,11:30,Lisbon (LIS),2023-01-22
Lufthansa,LH1166,Frankfurt (FRA),Scheduled,11:35,Arrival,3,11:35,Lisbon (LIS),2023-01-22
Air Canada,AC9062,Frankfurt (FRA),Scheduled,11:35,Arrival,3,11:35,Lisbon (LIS),2023-01-22
Ethiopian Airlines,ET1567,Frankfurt (FRA),Scheduled,11:35,Arrival,3,11:35,Lisbon (LIS),2023-01-22
Austrian,OS7327,Frankfurt (FRA),Scheduled,11:35,Arrival,3,11:35,Lisbon (LIS),2023-01-22
Singapore Airlines,SQ2108,Frankfurt (FRA),Scheduled,11:35,Arrival,3,11:35,Lisbon (LIS),2023-01-22
Thai Airways International,TG7692,Frankfurt (FRA),Scheduled,11:35,Arrival,3,11:35,Lisbon (LIS),2023-01-22
TAP Air Portugal,TP6700,Frankfurt (FRA),Scheduled,11:35,Arrival,3,11:35,Lisbon (LIS),2023-01-22
United Airlines,UA8846,Frankfurt (FRA),Scheduled,11:35,Arrival,3,11:35,Lisbon (LIS),2023-01-22
TAP Air Portugal,TP1696,Funchal (FNC),Scheduled,11:45,Arrival,3,11:45,Lisbon (LIS),2023-01-22
Azul,AD7494,Funchal (FNC),Scheduled,11:45,Arrival,3,11:45,Lisbon (LIS),2023-01-22
Air Baltic,BT5309,Funchal (FNC),Scheduled,11:45,Arrival,3,11:45,Lisbon (LIS),2023-01-22
Emirates,EK4782,Funchal (FNC),Scheduled,11:45,Arrival,3,11:45,Lisbon (LIS),2023-01-22
Luxair,LG1980,Funchal (FNC),Scheduled,11:45,Arrival,3,11:45,Lisbon (LIS),2023-01-22
Lufthansa,LH6941,Funchal (FNC),Scheduled,11:45,Arrival,3,11:45,Lisbon (LIS),2023-01-22
Azores Airlines,S48024,Funchal (FNC),Scheduled,11:45,Arrival,3,11:45,Lisbon (LIS),2023-01-22
Iberia,IB3110,Madrid (MAD),Scheduled,11:50,Arrival,3,11:50,Lisbon (LIS),2023-01-22
American Airlines,AA8640,Madrid (MAD),Scheduled,11:50,Arrival,3,11:50,Lisbon (LIS),2023-01-22
Cathay Pacific,CX1829,Madrid (MAD),Scheduled,11:50,Arrival,3,11:50,Lisbon (LIS),2023-01-22
Qatar Airways,QR5093,Madrid (MAD),Scheduled,11:50,Arrival,3,11:50,Lisbon (LIS),2023-01-22
Vueling,VY5071,Madrid (MAD),Scheduled,11:50,Arrival,3,11:50,Lisbon (LIS),2023-01-22
SWISS,LX2086,Zurich (ZRH),Scheduled,11:50,Arrival,3,11:50,Lisbon (LIS),2023-01-22
TAP Air Portugal,TP8204,Zurich (ZRH),Scheduled,11:50,Arrival,3,11:50,Lisbon (LIS),2023-01-22
TAP Air Portugal,TP236,San Francisco (SFO),Scheduled,11:30,Arrival,4,11:30,Lisbon (LIS),2023-01-22
Lufthansa,LH1166,Frankfurt (FRA),Scheduled,11:35,Arrival,4,11:35,Lisbon (LIS),2023-01-22
Air Canada,AC9062,Frankfurt (FRA),Scheduled,11:35,Arrival,4,11:35,Lisbon (LIS),2023-01-22
Ethiopian Airlines,ET1567,Frankfurt (FRA),Scheduled,11:35,Arrival,4,11:35,Lisbon (LIS),2023-01-22
Austrian,OS7327,Frankfurt (FRA),Scheduled,11:35,Arrival,4,11:35,Lisbon (LIS),2023-01-22
Singapore Airlines,SQ2108,Frankfurt (FRA),Scheduled,11:35,Arrival,4,11:35,Lisbon (LIS),2023-01-22
Thai Airways International,TG7692,Frankfurt (FRA),Scheduled,11:35,Arrival,4,11:35,Lisbon (LIS),2023-01-22
TAP Air Portugal,TP6700,Frankfurt (FRA),Scheduled,11:35,Arrival,4,11:35,Lisbon (LIS),2023-01-22
United Airlines,UA8846,Frankfurt (FRA),Scheduled,11:35,Arrival,4,11:35,Lisbon (LIS),2023-01-22
TAP Air Portugal,TP1696,Funchal (FNC),Scheduled,11:45,Arrival,4,11:45,Lisbon (LIS),2023-01-22
Azul,AD7494,Funchal (FNC),Scheduled,11:45,Arrival,4,11:45,Lisbon (LIS),2023-01-22
Air Baltic,BT5309,Funchal (FNC),Scheduled,11:45,Arrival,4,11:45,Lisbon (LIS),2023-01-22
Emirates,EK4782,Funchal (FNC),Scheduled,11:45,Arrival,4,11:45,Lisbon (LIS),2023-01-22
Luxair,LG1980,Funchal (FNC),Scheduled,11:45,Arrival,4,11:45,Lisbon (LIS),2023-01-22
Lufthansa,LH6941,Funchal (FNC),Scheduled,11:45,Arrival,4,11:45,Lisbon (LIS),2023-01-22
Azores Airlines,S48024,Funchal (FNC),Scheduled,11:45,Arrival,4,11:45,Lisbon (LIS),2023-01-22
Iberia,IB3110,Madrid (MAD),Scheduled,11:50,Arrival,4,11:50,Lisbon (LIS),2023-01-22
American Airlines,AA8640,Madrid (MAD),Scheduled,11:50,Arrival,4,11:50,Lisbon (LIS),2023-01-22
Cathay Pacific,CX1829,Madrid (MAD),Scheduled,11:50,Arrival,4,11:50,Lisbon (LIS),2023-01-22
Qatar Airways,QR5093,Madrid (MAD),Scheduled,11:50,Arrival,4,11:50,Lisbon (LIS),2023-01-22
Vueling,VY5071,Madrid (MAD),Scheduled,11:50,Arrival,4,11:50,Lisbon (LIS),2023-01-22
SWISS,LX2086,Zurich (ZRH),Scheduled,11:50,Arrival,4,11:50,Lisbon (LIS),2023-01-22
TAP Air Portugal,TP8204,Zurich (ZRH),Scheduled,11:50,Arrival,4,11:50,Lisbon (LIS),2023-01-22
TAP Air Portugal,TP236,San Francisco (SFO),Scheduled,11:30,Arrival,5,11:30,Lisbon (LIS),2023-01-22
Lufthansa,LH1166,Frankfurt (FRA),Scheduled,11:35,Arrival,5,11:35,Lisbon (LIS),2023-01-22
Air Canada,AC9062,Frankfurt (FRA),Scheduled,11:35,Arrival,5,11:35,Lisbon (LIS),2023-01-22
Ethiopian Airlines,ET1567,Frankfurt (FRA),Scheduled,11:35,Arrival,5,11:35,Lisbon (LIS),2023-01-22
Austrian,OS7327,Frankfurt (FRA),Scheduled,11:35,Arrival,5,11:35,Lisbon (LIS),2023-01-22
Singapore Airlines,SQ2108,Frankfurt (FRA),Scheduled,11:35,Arrival,5,11:35,Lisbon (LIS),2023-01-22
Thai Airways International,TG7692,Frankfurt (FRA),Scheduled,11:35,Arrival,5,11:35,Lisbon (LIS),2023-01-22
TAP Air Portugal,TP6700,Frankfurt (FRA),Scheduled,11:35,Arrival,5,11:35,Lisbon (LIS),2023-01-22
United Airlines,UA8846,Frankfurt (FRA),Scheduled,11:35,Arrival,5,11:35,Lisbon (LIS),2023-01-22
TAP Air Portugal,TP1696,Funchal (FNC),Scheduled,11:45,Arrival,5,11:45,Lisbon (LIS),2023-01-22
Azul,AD7494,Funchal (FNC),Scheduled,11:45,Arrival,5,11:45,Lisbon (LIS),2023-01-22
Air Baltic,BT5309,Funchal (FNC),Scheduled,11:45,Arrival,5,11:45,Lisbon (LIS),2023-01-22
Emirates,EK4782,Funchal (FNC),Scheduled,11:45,Arrival,5,11:45,Lisbon (LIS),2023-01-22
Luxair,LG1980,Funchal (FNC),Scheduled,11:45,Arrival,5,11:45,Lisbon (LIS),2023-01-22
Lufthansa,LH6941,Funchal (FNC),Scheduled,11:45,Arrival,5,11:45,Lisbon (LIS),2023-01-22
Azores Airlines,S48024,Funchal (FNC),Scheduled,11:45,Arrival,5,11:45,Lisbon (LIS),2023-01-22
Iberia,IB3110,Madrid (MAD),Scheduled,11:50,Arrival,5,11:50,Lisbon (LIS),2023-01-22
American Airlines,AA8640,Madrid (MAD),Scheduled,11:50,Arrival,5,11:50,Lisbon (LIS),2023-01-22
Cathay Pacific,CX1829,Madrid (MAD),Scheduled,11:50,Arrival,5,11:50,Lisbon (LIS),2023-01-22
Qatar Airways,QR5093,Madrid (MAD),Scheduled,11:50,Arrival,5,11:50,Lisbon (LIS),2023-01-22
Vueling,VY5071,Madrid (MAD),Scheduled,11:50,Arrival,5,11:50,Lisbon (LIS),2023-01-22
SWISS,LX2086,Zurich (ZRH),Scheduled,11:50,Arrival,5,11:50,Lisbon (LIS),2023-01-22
TAP Air Portugal,TP8204,Zurich (ZRH),Scheduled,11:50,Arrival,5,11:50,Lisbon (LIS),2023-01-22
TAP Air Portugal,TP236,San Francisco (SFO),Scheduled,11:30,Arrival,6,11:30,Lisbon (LIS),2023-01-22
Lufthansa,LH1166,Frankfurt (FRA),Scheduled,11:35,Arrival,6,11:35,Lisbon (LIS),2023-01-22
Air Canada,AC9062,Frankfurt (FRA),Scheduled,11:35,Arrival,6,11:35,Lisbon (LIS),2023-01-22
Ethiopian Airlines,ET1567,Frankfurt (FRA),Scheduled,11:35,Arrival,6,11:35,Lisbon (LIS),2023-01-22
Austrian,OS7327,Frankfurt (FRA),Scheduled,11:35,Arrival,6,11:35,Lisbon (LIS),2023-01-22
Singapore Airlines,SQ2108,Frankfurt (FRA),Scheduled,11:35,Arrival,6,11:35,Lisbon (LIS),2023-01-22
Thai Airways International,TG7692,Frankfurt (FRA),Scheduled,11:35,Arrival,6,11:35,Lisbon (LIS),2023-01-22
TAP Air Portugal,TP6700,Frankfurt (FRA),Scheduled,11:35,Arrival,6,11:35,Lisbon (LIS),2023-01-22
United Airlines,UA8846,Frankfurt (FRA),Scheduled,11:35,Arrival,6,11:35,Lisbon (LIS),2023-01-22
TAP Air Portugal,TP1696,Funchal (FNC),Scheduled,11:45,Arrival,6,11:45,Lisbon (LIS),2023-01-22
Azul,AD7494,Funchal (FNC),Scheduled,11:45,Arrival,6,11:45,Lisbon (LIS),2023-01-22
Air Baltic,BT5309,Funchal (FNC),Scheduled,11:45,Arrival,6,11:45,Lisbon (LIS),2023-01-22
Emirates,EK4782,Funchal (FNC),Scheduled,11:45,Arrival,6,11:45,Lisbon (LIS),2023-01-22
Luxair,LG1980,Funchal (FNC),Scheduled,11:45,Arrival,6,11:45,Lisbon (LIS),2023-01-22
Lufthansa,LH6941,Funchal (FNC),Scheduled,11:45,Arrival,6,11:45,Lisbon (LIS),2023-01-22
Azores Airlines,S48024,Funchal (FNC),Scheduled,11:45,Arrival,6,11:45,Lisbon (LIS),2023-01-22
Iberia,IB3110,Madrid (MAD),Scheduled,11:50,Arrival,6,11:50,Lisbon (LIS),2023-01-22
American Airlines,AA8640,Madrid (MAD),Scheduled,11:50,Arrival,6,11:50,Lisbon (LIS),2023-01-22
Cathay Pacific,CX1829,Madrid (MAD),Scheduled,11:50,Arrival,6,11:50,Lisbon (LIS),2023-01-22
Qatar Airways,QR5093,Madrid (MAD),Scheduled,11:50,Arrival,6,11:50,Lisbon (LIS),2023-01-22
Vueling,VY5071,Madrid (MAD),Scheduled,11:50,Arrival,6,11:50,Lisbon (LIS),2023-01-22
SWISS,LX2086,Zurich (ZRH),Scheduled,11:50,Arrival,6,11:50,Lisbon (LIS),2023-01-22
TAP Air Portugal,TP8204,Zurich (ZRH),Scheduled,11:50,Arrival,6,11:50,Lisbon (LIS),2023-01-22
TAP Air Portugal,TP236,San Francisco (SFO),Scheduled,11:30,Arrival,7,11:30,Lisbon (LIS),2023-01-22
Lufthansa,LH1166,Frankfurt (FRA),Scheduled,11:35,Arrival,7,11:35,Lisbon (LIS),2023-01-22
Air Canada,AC9062,Frankfurt (FRA),Scheduled,11:35,Arrival,7,11:35,Lisbon (LIS),2023-01-22
Ethiopian Airlines,ET1567,Frankfurt (FRA),Scheduled,11:35,Arrival,7,11:35,Lisbon (LIS),2023-01-22
Austrian,OS7327,Frankfurt (FRA),Scheduled,11:35,Arrival,7,11:35,Lisbon (LIS),2023-01-22
Singapore Airlines,SQ2108,Frankfurt (FRA),Scheduled,11:35,Arrival,7,11:35,Lisbon (LIS),2023-01-22
Thai Airways International,TG7692,Frankfurt (FRA),Scheduled,11:35,Arrival,7,11:35,Lisbon (LIS),2023-01-22
TAP Air Portugal,TP6700,Frankfurt (FRA),Scheduled,11:35,Arrival,7,11:35,Lisbon (LIS),2023-01-22
