Airliner,Flight,Origin,Status,Schedule,Type,Order,Schedule_Fix,Destination,Snapshot
Azores Airlines,S4 128,Ponta Delgada (PDL),Landed,12:50,Arrival,1,00:50,Lisbon (LIS),2022-06-06
TAP Air Portugal,TP 6626,Ponta Delgada (PDL),Landed,12:50,Arrival,1,00:50,Lisbon (LIS),2022-06-06
TAP Air Portugal,TP 1493,Conakry (CKY),Landed,05:10,Arrival,2,05:10,Lisbon (LIS),2022-06-06
Emirates,EK 4805,Conakry (CKY),Landed,05:10,Arrival,2,05:10,Lisbon (LIS),2022-06-06
TAP Air Portugal,TP 82,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Landed,05:20,Arrival,2,05:20,Lisbon (LIS),2022-06-06
Azul,AD 7214,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Landed,05:20,Arrival,2,05:20,Lisbon (LIS),2022-06-06
TAP Air Portugal,TP 74,Rio De Janeiro (GIG),Landed,05:20,Arrival,2,05:20,Lisbon (LIS),2022-06-06
Azul,AD 7278,Rio De Janeiro (GIG),Landed,05:20,Arrival,2,05:20,Lisbon (LIS),2022-06-06
Emirates,EK 4813,Rio De Janeiro (GIG),Landed,05:20,Arrival,2,05:20,Lisbon (LIS),2022-06-06
TAP Air Portugal,TP 202,Newark (EWR),Landed,05:30,Arrival,2,05:30,Lisbon (LIS),2022-06-06
Air Canada,AC 2704,Newark (EWR),Landed,05:30,Arrival,2,05:30,Lisbon (LIS),2022-06-06
TAP Air Portugal,TP 224,Miami (MIA),Landed (Delayed),05:35,Arrival,2,05:35,Lisbon (LIS),2022-06-06
TAP Air Portugal,TP 1467,Monastir (MIR),Landed,05:40,Arrival,2,05:40,Lisbon (LIS),2022-06-06
ASL Airlines Belgium,3V 4437,Porto (OPO),Scheduled,05:50,Arrival,2,05:50,Lisbon (LIS),2022-06-06
TAP Air Portugal,TP 58,Brasília (BSB),Landed (Delayed),05:55,Arrival,2,05:55,Lisbon (LIS),2022-06-06
Azul,AD 7202,Brasília (BSB),Landed (Delayed),05:55,Arrival,2,05:55,Lisbon (LIS),2022-06-06
Emirates,EK 4803,Brasília (BSB),Landed (Delayed),05:55,Arrival,2,05:55,Lisbon (LIS),2022-06-06
TAP Air Portugal,TP 104,Belo Horizonte Tancredo Neves (CNF),Landed (Delayed),06:05,Arrival,3,06:05,Lisbon (LIS),2022-06-06
Azul,AD 7254,Belo Horizonte Tancredo Neves (CNF),Landed (Delayed),06:05,Arrival,3,06:05,Lisbon (LIS),2022-06-06
Emirates,EK 4807,Belo Horizonte Tancredo Neves (CNF),Landed (Delayed),06:05,Arrival,3,06:05,Lisbon (LIS),2022-06-06
TAP Air Portugal,TP 2334,Praia (RAI),Landed (Delayed),06:05,Arrival,3,06:05,Lisbon (LIS),2022-06-06
TAP Air Portugal,TP 218,Boston (BOS),Landed (Delayed),06:05,Arrival,3,06:05,Lisbon (LIS),2022-06-06
TAP Air Portugal,TP 1469,Djerba (DJE),Landed (Delayed),06:05,Arrival,3,06:05,Lisbon (LIS),2022-06-06
TAP Air Portugal,TP 1945,Porto (OPO),Landed,06:05,Arrival,3,06:05,Lisbon (LIS),2022-06-06
Air Canada,AC 2709,Porto (OPO),Landed,06:05,Arrival,3,06:05,Lisbon (LIS),2022-06-06
Azul,AD 7319,Porto (OPO),Landed,06:05,Arrival,3,06:05,Lisbon (LIS),2022-06-06
Lufthansa,LH 6945,Porto (OPO),Landed,06:05,Arrival,3,06:05,Lisbon (LIS),2022-06-06
LOT - Polish Airlines,LO 4720,Porto (OPO),Landed,06:05,Arrival,3,06:05,Lisbon (LIS),2022-06-06
Azores Airlines,S4 8006,Porto (OPO),Landed,06:05,Arrival,3,06:05,Lisbon (LIS),2022-06-06
United Airlines,UA 6857,Porto (OPO),Landed,06:05,Arrival,3,06:05,Lisbon (LIS),2022-06-06
TAP Air Portugal,TP 1480, (DSS),Landed,06:05,Arrival,3,06:05,Lisbon (LIS),2022-06-06
